trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4084017-TRAIN-A24-TRKPI-Semaine-07,22:18:15,22:19:00,LVL24C,8,0,0,35.726,1,Quai 2
4084017-TRAIN-A24-TRKPI-Semaine-07,22:24:15,22:25:00,MTL7D,9,0,0,39.380,1,Quai 1
4084017-TRAIN-A24-TRKPI-Semaine-07,22:27:15,22:28:00,MTL37C,10,0,0,40.898,1,Quai 1
4084017-TRAIN-A24-TRKPI-Semaine-07,22:31:15,22:32:00,MTL8D,11,0,0,43.644,1,Quai 1
4084017-TRAIN-A24-TRKPI-Semaine-07,22:47:00,22:47:00,MTL1A,12,0,0,54.902,1,Quai 3
4084018-TRAIN-A24-TRKPI-Semaine-06,07:08:00,07:08:00,MTL1C,1,0,0,0.000,1,Quai 3
4084018-TRAIN-A24-TRKPI-Semaine-06,07:20:15,07:21:00,MTL8B,2,0,0,11.255,1,Quai 2
4084018-TRAIN-A24-TRKPI-Semaine-06,07:23:15,07:24:00,MTL37A,3,0,0,14.003,1,Quai 2
4084018-TRAIN-A24-TRKPI-Semaine-06,07:25:15,07:26:00,MTL7B,4,0,0,15.519,1,Quai 2
4084018-TRAIN-A24-TRKPI-Semaine-06,07:32:15,07:33:00,LVL24A,5,0,0,19.177,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,07:38:15,07:39:00,LVL22A,6,0,0,24.688,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,07:47:15,07:48:00,LVL4A,7,0,0,27.654,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,07:51:15,07:52:00,ROS2A,8,0,0,30.311,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,07:59:15,08:00:00,STR4B,9,0,0,33.333,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,08:08:15,08:09:00,BLA1A,10,0,0,39.635,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,08:13:15,08:14:00,MIR1A,11,0,0,45.612,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-06,08:23:00,08:23:00,SJM1A,12,1,0,54.901,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,07:08:00,07:08:00,MTL1C,1,0,0,0.000,1,Quai 3
4084018-TRAIN-A24-TRKPI-Semaine-07,07:20:15,07:21:00,MTL8B,2,0,0,11.255,1,Quai 2
4084018-TRAIN-A24-TRKPI-Semaine-07,07:23:15,07:24:00,MTL37A,3,0,0,14.003,1,Quai 2
4084018-TRAIN-A24-TRKPI-Semaine-07,07:25:15,07:26:00,MTL7B,4,0,0,15.519,1,Quai 2
4084018-TRAIN-A24-TRKPI-Semaine-07,07:32:15,07:33:00,LVL24A,5,0,0,19.177,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,07:38:15,07:39:00,LVL22A,6,0,0,24.688,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,07:47:15,07:48:00,LVL4A,7,0,0,27.654,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,07:51:15,07:52:00,ROS2A,8,0,0,30.311,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,07:59:15,08:00:00,STR4B,9,0,0,33.333,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,08:08:15,08:09:00,BLA1A,10,0,0,39.635,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,08:13:15,08:14:00,MIR1A,11,0,0,45.612,1,Quai 1
4084018-TRAIN-A24-TRKPI-Semaine-07,08:23:00,08:23:00,SJM1A,12,1,0,54.901,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-06,15:26:00,15:26:00,MTL1C,1,0,0,0.000,1,Quai 3
4084019-TRAIN-A24-TRKPI-Semaine-06,15:40:15,15:41:00,MTL8B,2,0,0,11.255,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-06,15:44:15,15:45:00,MTL37A,3,0,0,14.003,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-06,15:46:15,15:47:00,MTL7B,4,0,0,15.519,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-06,15:53:15,15:54:00,LVL24A,5,0,0,19.177,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-06,15:59:15,16:00:00,LVL22A,6,0,0,24.688,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-06,16:04:15,16:05:00,LVL4A,7,0,0,27.654,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-06,16:08:15,16:09:00,ROS2A,8,0,0,30.311,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-06,16:12:15,16:13:00,STR4B,9,0,0,33.333,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-06,16:20:15,16:21:00,BLA1A,10,0,0,39.635,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-06,16:26:15,16:27:00,MIR1A,11,0,0,45.612,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-06,16:38:00,16:38:00,SJM1A,12,1,0,54.901,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-07,15:26:00,15:26:00,MTL1C,1,0,0,0.000,1,Quai 3
4084019-TRAIN-A24-TRKPI-Semaine-07,15:40:15,15:41:00,MTL8B,2,0,0,11.255,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-07,15:44:15,15:45:00,MTL37A,3,0,0,14.003,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-07,15:46:15,15:47:00,MTL7B,4,0,0,15.519,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-07,15:53:15,15:54:00,LVL24A,5,0,0,19.177,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-07,15:59:15,16:00:00,LVL22A,6,0,0,24.688,1,Quai 2
4084019-TRAIN-A24-TRKPI-Semaine-07,16:04:15,16:05:00,LVL4A,7,0,0,27.654,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-07,16:08:15,16:09:00,ROS2A,8,0,0,30.311,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-07,16:12:15,16:13:00,STR4B,9,0,0,33.333,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-07,16:20:15,16:21:00,BLA1A,10,0,0,39.635,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-07,16:26:15,16:27:00,MIR1A,11,0,0,45.612,1,Quai 1
4084019-TRAIN-A24-TRKPI-Semaine-07,16:38:00,16:38:00,SJM1A,12,1,0,54.901,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-06,16:16:00,16:16:00,MTL1C,1,0,0,0.000,1,Quai 3
4084021-TRAIN-A24-TRKPI-Semaine-06,16:29:15,16:30:00,MTL8B,2,0,0,11.255,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-06,16:33:15,16:34:00,MTL37A,3,0,0,14.003,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-06,16:37:15,16:38:00,MTL7B,4,0,0,15.519,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-06,16:44:15,16:45:00,LVL24A,5,0,0,19.177,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-06,16:51:15,16:52:00,LVL22A,6,0,0,24.688,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-06,16:56:15,16:57:00,LVL4A,7,0,0,27.654,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-06,17:00:15,17:01:00,ROS2A,8,0,0,30.311,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-06,17:05:15,17:06:00,STR4B,9,0,0,33.333,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-06,17:14:15,17:15:00,BLA1A,10,0,0,39.635,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-06,17:20:15,17:21:00,MIR1A,11,0,0,45.612,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-06,17:31:00,17:31:00,SJM1A,12,1,0,54.901,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-07,16:16:00,16:16:00,MTL1C,1,0,0,0.000,1,Quai 3
4084021-TRAIN-A24-TRKPI-Semaine-07,16:29:15,16:30:00,MTL8B,2,0,0,11.255,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-07,16:33:15,16:34:00,MTL37A,3,0,0,14.003,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-07,16:37:15,16:38:00,MTL7B,4,0,0,15.519,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-07,16:44:15,16:45:00,LVL24A,5,0,0,19.177,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-07,16:51:15,16:52:00,LVL22A,6,0,0,24.688,1,Quai 2
4084021-TRAIN-A24-TRKPI-Semaine-07,16:56:15,16:57:00,LVL4A,7,0,0,27.654,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-07,17:00:15,17:01:00,ROS2A,8,0,0,30.311,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-07,17:05:15,17:06:00,STR4B,9,0,0,33.333,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-07,17:14:15,17:15:00,BLA1A,10,0,0,39.635,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-07,17:20:15,17:21:00,MIR1A,11,0,0,45.612,1,Quai 1
4084021-TRAIN-A24-TRKPI-Semaine-07,17:31:00,17:31:00,SJM1A,12,1,0,54.901,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-06,16:46:00,16:46:00,MTL1C,1,0,0,0.000,1,Quai 3
4084022-TRAIN-A24-TRKPI-Semaine-06,16:59:15,17:00:00,MTL8B,2,0,0,11.255,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-06,17:03:15,17:04:00,MTL37A,3,0,0,14.003,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-06,17:07:15,17:08:00,MTL7B,4,0,0,15.519,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-06,17:14:15,17:15:00,LVL24A,5,0,0,19.177,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-06,17:21:15,17:22:00,LVL22A,6,0,0,24.688,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-06,17:26:15,17:27:00,LVL4A,7,0,0,27.654,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-06,17:30:15,17:31:00,ROS2A,8,0,0,30.311,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-06,17:35:15,17:36:00,STR4B,9,0,0,33.333,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-06,17:44:15,17:45:00,BLA1A,10,0,0,39.635,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-06,17:50:15,17:51:00,MIR1A,11,0,0,45.612,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-06,18:01:00,18:01:00,SJM1A,12,1,0,54.901,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-07,16:46:00,16:46:00,MTL1C,1,0,0,0.000,1,Quai 3
4084022-TRAIN-A24-TRKPI-Semaine-07,16:59:15,17:00:00,MTL8B,2,0,0,11.255,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-07,17:03:15,17:04:00,MTL37A,3,0,0,14.003,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-07,17:07:15,17:08:00,MTL7B,4,0,0,15.519,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-07,17:14:15,17:15:00,LVL24A,5,0,0,19.177,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-07,17:21:15,17:22:00,LVL22A,6,0,0,24.688,1,Quai 2
4084022-TRAIN-A24-TRKPI-Semaine-07,17:26:15,17:27:00,LVL4A,7,0,0,27.654,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-07,17:30:15,17:31:00,ROS2A,8,0,0,30.311,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-07,17:35:15,17:36:00,STR4B,9,0,0,33.333,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-07,17:44:15,17:45:00,BLA1A,10,0,0,39.635,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-07,17:50:15,17:51:00,MIR1A,11,0,0,45.612,1,Quai 1
4084022-TRAIN-A24-TRKPI-Semaine-07,18:01:00,18:01:00,SJM1A,12,1,0,54.901,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-06,17:35:00,17:35:00,MTL8B,1,0,0,0.000,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-06,17:38:15,17:39:00,MTL37A,2,0,0,2.748,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-06,17:42:15,17:43:00,MTL7B,3,0,0,4.264,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-06,17:49:15,17:50:00,LVL24A,4,0,0,7.922,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-06,17:56:15,17:57:00,LVL22A,5,0,0,13.433,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-06,18:01:15,18:02:00,LVL4A,6,0,0,16.399,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-06,18:05:15,18:06:00,ROS2A,7,0,0,19.056,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-06,18:10:15,18:11:00,STR4B,8,0,0,22.078,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-06,18:19:15,18:20:00,BLA1A,9,0,0,28.380,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-06,18:25:15,18:26:00,MIR1A,10,0,0,34.357,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-06,18:36:00,18:36:00,SJM1A,11,1,0,43.646,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-07,17:35:00,17:35:00,MTL8B,1,0,0,0.000,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-07,17:38:15,17:39:00,MTL37A,2,0,0,2.748,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-07,17:42:15,17:43:00,MTL7B,3,0,0,4.264,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-07,17:49:15,17:50:00,LVL24A,4,0,0,7.922,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-07,17:56:15,17:57:00,LVL22A,5,0,0,13.433,1,Quai 2
4084023-TRAIN-A24-TRKPI-Semaine-07,18:01:15,18:02:00,LVL4A,6,0,0,16.399,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-07,18:05:15,18:06:00,ROS2A,7,0,0,19.056,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-07,18:10:15,18:11:00,STR4B,8,0,0,22.078,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-07,18:19:15,18:20:00,BLA1A,9,0,0,28.380,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-07,18:25:15,18:26:00,MIR1A,10,0,0,34.357,1,Quai 1
4084023-TRAIN-A24-TRKPI-Semaine-07,18:36:00,18:36:00,SJM1A,11,1,0,43.646,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-06,17:56:00,17:56:00,MTL1C,1,0,0,0.000,1,Quai 3
4084024-TRAIN-A24-TRKPI-Semaine-06,18:09:15,18:10:00,MTL8B,2,0,0,11.255,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-06,18:13:15,18:14:00,MTL37A,3,0,0,14.003,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-06,18:17:15,18:18:00,MTL7B,4,0,0,15.519,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-06,18:24:15,18:25:00,LVL24A,5,0,0,19.177,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-06,18:31:15,18:32:00,LVL22A,6,0,0,24.688,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-06,18:36:15,18:37:00,LVL4A,7,0,0,27.654,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-06,18:40:15,18:41:00,ROS2A,8,0,0,30.311,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-06,18:45:15,18:46:00,STR4B,9,0,0,33.333,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-06,18:54:15,18:55:00,BLA1A,10,0,0,39.635,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-06,19:00:15,19:01:00,MIR1A,11,0,0,45.612,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-06,19:11:00,19:11:00,SJM1A,12,1,0,54.901,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-07,17:56:00,17:56:00,MTL1C,1,0,0,0.000,1,Quai 3
4084024-TRAIN-A24-TRKPI-Semaine-07,18:09:15,18:10:00,MTL8B,2,0,0,11.255,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-07,18:13:15,18:14:00,MTL37A,3,0,0,14.003,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-07,18:17:15,18:18:00,MTL7B,4,0,0,15.519,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-07,18:24:15,18:25:00,LVL24A,5,0,0,19.177,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-07,18:31:15,18:32:00,LVL22A,6,0,0,24.688,1,Quai 2
4084024-TRAIN-A24-TRKPI-Semaine-07,18:36:15,18:37:00,LVL4A,7,0,0,27.654,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-07,18:40:15,18:41:00,ROS2A,8,0,0,30.311,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-07,18:45:15,18:46:00,STR4B,9,0,0,33.333,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-07,18:54:15,18:55:00,BLA1A,10,0,0,39.635,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-07,19:00:15,19:01:00,MIR1A,11,0,0,45.612,1,Quai 1
4084024-TRAIN-A24-TRKPI-Semaine-07,19:11:00,19:11:00,SJM1A,12,1,0,54.901,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-06,18:55:00,18:55:00,MTL1C,1,0,0,0.000,1,Quai 3
4084025-TRAIN-A24-TRKPI-Semaine-06,19:09:15,19:10:00,MTL8B,2,0,0,11.255,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-06,19:13:15,19:14:00,MTL37A,3,0,0,14.003,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-06,19:16:15,19:17:00,MTL7B,4,0,0,15.519,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-06,19:22:15,19:23:00,LVL24A,5,0,0,19.177,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-06,19:29:15,19:30:00,LVL22A,6,0,0,24.688,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-06,19:33:15,19:34:00,LVL4A,7,0,0,27.654,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-06,19:36:15,19:37:00,ROS2A,8,0,0,30.311,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-06,19:41:15,19:42:00,STR4B,9,0,0,33.333,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-06,19:50:15,19:51:00,BLA1A,10,0,0,39.635,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-06,19:55:15,19:56:00,MIR1A,11,0,0,45.612,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-06,20:07:00,20:07:00,SJM1A,12,1,0,54.901,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-07,18:55:00,18:55:00,MTL1C,1,0,0,0.000,1,Quai 3
4084025-TRAIN-A24-TRKPI-Semaine-07,19:09:15,19:10:00,MTL8B,2,0,0,11.255,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-07,19:13:15,19:14:00,MTL37A,3,0,0,14.003,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-07,19:16:15,19:17:00,MTL7B,4,0,0,15.519,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-07,19:22:15,19:23:00,LVL24A,5,0,0,19.177,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-07,19:29:15,19:30:00,LVL22A,6,0,0,24.688,1,Quai 2
4084025-TRAIN-A24-TRKPI-Semaine-07,19:33:15,19:34:00,LVL4A,7,0,0,27.654,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-07,19:36:15,19:37:00,ROS2A,8,0,0,30.311,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-07,19:41:15,19:42:00,STR4B,9,0,0,33.333,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-07,19:50:15,19:51:00,BLA1A,10,0,0,39.635,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-07,19:55:15,19:56:00,MIR1A,11,0,0,45.612,1,Quai 1
4084025-TRAIN-A24-TRKPI-Semaine-07,20:07:00,20:07:00,SJM1A,12,1,0,54.901,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-06,21:20:00,21:20:00,MTL1C,1,0,0,0.000,1,Quai 3
4084026-TRAIN-A24-TRKPI-Semaine-06,21:33:15,21:34:00,MTL8B,2,0,0,11.255,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-06,21:37:15,21:38:00,MTL37A,3,0,0,14.003,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-06,21:40:15,21:41:00,MTL7B,4,0,0,15.519,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-06,21:46:15,21:47:00,LVL24A,5,0,0,19.177,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-06,21:52:15,21:53:00,LVL22A,6,0,0,24.688,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-06,21:55:15,21:56:00,LVL4A,7,0,0,27.654,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-06,21:59:15,22:00:00,ROS2A,8,0,0,30.311,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-06,22:04:15,22:05:00,STR4B,9,0,0,33.333,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-06,22:13:15,22:14:00,BLA1A,10,0,0,39.635,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-06,22:18:15,22:19:00,MIR1A,11,0,0,45.612,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-06,22:29:00,22:29:00,SJM1A,12,1,0,54.901,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-07,21:20:00,21:20:00,MTL1C,1,0,0,0.000,1,Quai 3
4084026-TRAIN-A24-TRKPI-Semaine-07,21:33:15,21:34:00,MTL8B,2,0,0,11.255,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-07,21:37:15,21:38:00,MTL37A,3,0,0,14.003,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-07,21:40:15,21:41:00,MTL7B,4,0,0,15.519,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-07,21:46:15,21:47:00,LVL24A,5,0,0,19.177,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-07,21:52:15,21:53:00,LVL22A,6,0,0,24.688,1,Quai 2
4084026-TRAIN-A24-TRKPI-Semaine-07,21:55:15,21:56:00,LVL4A,7,0,0,27.654,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-07,21:59:15,22:00:00,ROS2A,8,0,0,30.311,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-07,22:04:15,22:05:00,STR4B,9,0,0,33.333,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-07,22:13:15,22:14:00,BLA1A,10,0,0,39.635,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-07,22:18:15,22:19:00,MIR1A,11,0,0,45.612,1,Quai 1
4084026-TRAIN-A24-TRKPI-Semaine-07,22:29:00,22:29:00,SJM1A,12,1,0,54.901,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-06,23:25:00,23:25:00,MTL1C,1,0,0,0.000,1,Quai 3
4084027-TRAIN-A24-TRKPI-Semaine-06,23:38:15,23:39:00,MTL8B,2,0,0,11.255,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-06,23:42:15,23:43:00,MTL37A,3,0,0,14.003,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-06,23:45:15,23:46:00,MTL7B,4,0,0,15.519,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-06,23:51:15,23:52:00,LVL24A,5,0,0,19.177,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-06,23:57:15,23:58:00,LVL22A,6,0,0,24.688,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-06,24:00:15,24:01:00,LVL4A,7,0,0,27.654,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-06,24:04:15,24:05:00,ROS2A,8,0,0,30.311,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-06,24:09:15,24:10:00,STR4B,9,0,0,33.333,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-06,24:18:15,24:19:00,BLA1A,10,0,0,39.635,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-06,24:23:15,24:24:00,MIR1A,11,0,0,45.612,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-06,24:34:00,24:34:00,SJM1A,12,1,0,54.901,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-07,23:25:00,23:25:00,MTL1C,1,0,0,0.000,1,Quai 3
4084027-TRAIN-A24-TRKPI-Semaine-07,23:38:15,23:39:00,MTL8B,2,0,0,11.255,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-07,23:42:15,23:43:00,MTL37A,3,0,0,14.003,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-07,23:45:15,23:46:00,MTL7B,4,0,0,15.519,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-07,23:51:15,23:52:00,LVL24A,5,0,0,19.177,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-07,23:57:15,23:58:00,LVL22A,6,0,0,24.688,1,Quai 2
4084027-TRAIN-A24-TRKPI-Semaine-07,24:00:15,24:01:00,LVL4A,7,0,0,27.654,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-07,24:04:15,24:05:00,ROS2A,8,0,0,30.311,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-07,24:09:15,24:10:00,STR4B,9,0,0,33.333,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-07,24:18:15,24:19:00,BLA1A,10,0,0,39.635,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-07,24:23:15,24:24:00,MIR1A,11,0,0,45.612,1,Quai 1
4084027-TRAIN-A24-TRKPI-Semaine-07,24:34:00,24:34:00,SJM1A,12,1,0,54.901,1,Quai 1
4084028-TRAIN-A24-TRKPI-Semaine-06,09:48:00,09:48:00,MTL8B,1,0,1,0.000,1,Quai 2
4084028-TRAIN-A24-TRKPI-Semaine-06,09:51:15,09:52:00,MTL37A,2,0,0,2.748,1,Quai 2
4084028-TRAIN-A24-TRKPI-Semaine-06,09:53:15,09:54:00,MTL7B,3,0,0,4.264,1,Quai 2
4084028-TRAIN-A24-TRKPI-Semaine-06,09:59:15,10:00:00,LVL24A,4,0,0,7.922,1,Quai 2
4084028-TRAIN-A24-TRKPI-Semaine-06,10:05:15,10:06:00,LVL22A,5,0,0,13.433,1,Quai 2
4084028-TRAIN-A24-TRKPI-Semaine-06,10:09:15,10:10:00,LVL4A,6,0,0,16.399,1,Quai 1
