shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
40081,45.565622,-73.712598,70004,27.007
40081,45.567720,-73.713661,70005,27.254
40081,45.568207,-73.713904,70006,27.312
40081,45.570858,-73.715219,70007,27.624
40081,45.573432,-73.716496,70008,27.927
40081,45.573625,-73.716593,70009,27.950
40081,45.573906,-73.716733,70010,27.983
40081,45.574476,-73.717015,70011,28.050
40081,45.575108,-73.717336,70012,28.124
40081,45.575936,-73.717754,70013,28.222
40081,45.578131,-73.718864,70014,28.481
40081,45.578521,-73.719062,70015,28.527
40081,45.579087,-73.719348,70016,28.594
40081,45.579582,-73.719599,70017,28.652
40081,45.579737,-73.719676,70018,28.671
40081,45.580038,-73.719821,70019,28.706
40081,45.580531,-73.720058,70020,28.764
40081,45.580575,-73.720080,70021,28.769
40081,45.580859,-73.720254,70022,28.803
40081,45.580989,-73.720333,70023,28.819
40081,45.581147,-73.720443,70024,28.838
40081,45.581230,-73.720500,70025,28.849
40081,45.581492,-73.720716,70026,28.883
40081,45.581699,-73.720887,70027,28.909
40081,45.581743,-73.720929,70028,28.915
40081,45.582133,-73.721298,70029,28.967
40081,45.582255,-73.721417,70030,28.983
40081,45.582882,-73.722037,70031,29.068
40081,45.583288,-73.722423,70032,29.122
40081,45.583882,-73.723041,70033,29.204
40081,45.584425,-73.723562,70034,29.277
40081,45.584686,-73.723818,70035,29.312
40081,45.585207,-73.724334,70036,29.383
40081,45.585487,-73.724615,70037,29.421
40081,45.585673,-73.724802,70038,29.446
40081,45.586395,-73.725525,70039,29.544
40081,45.586632,-73.725763,70040,29.577
40081,45.587648,-73.726767,70041,29.714
40081,45.588629,-73.727726,70042,29.846
40081,45.589286,-73.728370,70043,29.935
40081,45.589785,-73.728864,70044,30.003
40081,45.590708,-73.729776,70045,30.128
40081,45.591165,-73.730225,70046,30.189
40081,45.591419,-73.730475,70047,30.224
40081,45.592737,-73.731783,70048,30.402
40081,45.594145,-73.733179,70049,30.593
40081,45.595256,-73.734276,70050,30.743
40081,45.595412,-73.734429,70051,30.764
40081,45.596044,-73.735054,70052,30.850
40081,45.598589,-73.737567,70053,31.194
40081,45.601191,-73.740138,70054,31.546
40081,45.603762,-73.742688,70055,31.894
40081,45.603762,-73.742688,80001,31.894
40081,45.604306,-73.743229,80002,31.968
40081,45.605603,-73.744504,80003,32.143
40081,45.605796,-73.744624,80004,32.167
40081,45.606843,-73.745655,80005,32.308
40081,45.607086,-73.745897,80006,32.341
40081,45.607343,-73.746159,80007,32.376
40081,45.607964,-73.746791,80008,32.461
40081,45.609088,-73.747906,80009,32.613
40081,45.611032,-73.749833,80010,32.877
40081,45.611294,-73.750095,80011,32.912
40081,45.611584,-73.750387,80012,32.952
40081,45.611854,-73.750655,80013,32.988
40081,45.612499,-73.751295,80014,33.075
40081,45.613455,-73.752243,80015,33.205
40081,45.615690,-73.754462,80016,33.508
40081,45.617821,-73.756575,80017,33.796
40081,45.620442,-73.759168,80018,34.151
40081,45.622200,-73.760908,80019,34.389
40081,45.623112,-73.761799,80020,34.512
40081,45.623350,-73.762035,80021,34.544
40081,45.623709,-73.762400,80022,34.593
40081,45.624052,-73.762775,80023,34.641
40081,45.624595,-73.763455,80024,34.722
40081,45.624979,-73.763988,80025,34.781
40081,45.625151,-73.764239,80026,34.809
40081,45.625324,-73.764523,80027,34.838
40081,45.625447,-73.764741,80028,34.860
40081,45.625447,-73.764739,90001,34.860
40081,45.625549,-73.764923,90002,34.878
40081,45.625709,-73.765245,90003,34.909
40081,45.625834,-73.765505,90004,34.934
40081,45.625995,-73.765865,90005,34.967
40081,45.626151,-73.766243,90006,35.001
40081,45.626225,-73.766447,90007,35.019
40081,45.626277,-73.766591,90008,35.032
40081,45.626419,-73.767027,90009,35.069
40081,45.626535,-73.767418,90010,35.102
40081,45.626641,-73.767796,90011,35.134
40081,45.626732,-73.768149,90012,35.163
40081,45.626818,-73.768553,90013,35.196
40081,45.626893,-73.768946,90014,35.228
40081,45.626974,-73.769468,90015,35.270
40081,45.627092,-73.770309,90016,35.337
40081,45.627210,-73.771164,90017,35.405
40081,45.627598,-73.773946,90018,35.626
40081,45.627899,-73.776161,90019,35.802
40081,45.627936,-73.776464,90020,35.826
40081,45.628161,-73.778148,90021,35.960
40081,45.628455,-73.780357,90022,36.135
40081,45.628479,-73.780540,90023,36.150
40081,45.628563,-73.781060,90024,36.191
40081,45.628646,-73.781518,90025,36.228
40081,45.628845,-73.782379,90026,36.299
40081,45.629075,-73.783194,90027,36.367
40081,45.629212,-73.783612,90028,36.403
40081,45.629366,-73.784016,90029,36.439
40081,45.629549,-73.784440,90030,36.478
40081,45.630085,-73.785694,90031,36.593
40081,45.630275,-73.786136,90032,36.633
40081,45.630812,-73.787363,90033,36.746
40081,45.632396,-73.790977,90034,37.078
40081,45.632819,-73.791939,90035,37.167
40081,45.633265,-73.792952,90036,37.260
40081,45.633999,-73.794616,90037,37.413
40081,45.634228,-73.795125,90038,37.461
40081,45.634501,-73.795742,90039,37.517
40081,45.634501,-73.795742,100001,37.517
40081,45.635124,-73.797152,100002,37.647
40081,45.635411,-73.797800,100003,37.707
40081,45.635668,-73.798379,100004,37.761
40081,45.635859,-73.798803,100005,37.800
40081,45.635992,-73.799117,100006,37.828
40081,45.636143,-73.799495,100007,37.862
40081,45.636282,-73.799886,100008,37.896
40081,45.636394,-73.800231,100009,37.926
40081,45.636517,-73.800638,100010,37.961
40081,45.636623,-73.801016,100011,37.992
40081,45.636722,-73.801421,100012,38.026
40081,45.636883,-73.802230,100013,38.091
40081,45.636950,-73.802688,100014,38.128
40081,45.636998,-73.803064,100015,38.158
40081,45.637007,-73.803153,100016,38.165
40081,45.637022,-73.803291,100017,38.176
40081,45.637040,-73.803476,100018,38.190
40081,45.637093,-73.804309,100019,38.255
40081,45.637100,-73.804741,100020,38.289
40081,45.637099,-73.805157,100021,38.322
40081,45.637080,-73.805931,100022,38.382
40081,45.637021,-73.807447,100023,38.500
40081,45.636962,-73.808953,100024,38.618
40081,45.636902,-73.810472,100025,38.737
40081,45.636843,-73.811989,100026,38.855
40081,45.636822,-73.812558,100027,38.900
40081,45.636803,-73.813014,100028,38.935
40081,45.636784,-73.813541,100029,38.976
40081,45.636731,-73.815031,100030,39.093
40081,45.636709,-73.815629,100031,39.139
40081,45.636701,-73.815749,100032,39.149
40081,45.636692,-73.815986,100033,39.167
40081,45.636516,-73.820589,100034,39.527
40081,45.636290,-73.826504,100035,39.989
40081,45.636121,-73.830892,100036,40.331
40081,45.636074,-73.832166,100037,40.431
40081,45.636023,-73.833555,100038,40.539
40081,45.636023,-73.833554,110001,40.539
40081,45.635906,-73.836799,110002,40.793
40081,45.635900,-73.836987,110003,40.807
40081,45.635873,-73.837786,110004,40.870
40081,45.635803,-73.839658,110005,41.016
40081,45.635763,-73.840709,110006,41.098
40081,45.635735,-73.841498,110007,41.160
40081,45.635688,-73.842978,110008,41.275
40081,45.635685,-73.843600,110009,41.324
40081,45.635700,-73.844006,110010,41.355
40081,45.635727,-73.844355,110011,41.383
40081,45.635776,-73.844784,110012,41.417
40081,45.635824,-73.845131,110013,41.444
40081,45.635885,-73.845463,110014,41.471
40081,45.635964,-73.845877,110015,41.505
40081,45.636041,-73.846207,110016,41.532
40081,45.636153,-73.846620,110017,41.566
40081,45.636260,-73.846980,110018,41.597
40081,45.636376,-73.847340,110019,41.628
40081,45.636533,-73.847743,110020,41.664
40081,45.636675,-73.848063,110021,41.693
40081,45.636820,-73.848379,110022,41.723
40081,45.636977,-73.848667,110023,41.751
40081,45.637153,-73.848975,110024,41.782
40081,45.637338,-73.849253,110025,41.812
40081,45.637546,-73.849551,110026,41.845
40081,45.637800,-73.849899,110027,41.884
40081,45.637900,-73.850023,110028,41.899
40081,45.637977,-73.850111,110029,41.910
40081,45.638197,-73.850354,110030,41.941
40081,45.638362,-73.850531,110031,41.964
40081,45.638456,-73.850617,110032,41.976
40081,45.638601,-73.850750,110033,41.995
40081,45.638767,-73.850896,110034,42.017
40081,45.638975,-73.851050,110035,42.043
40081,45.639308,-73.851276,110036,42.084
40081,45.639422,-73.851346,110037,42.098
40081,45.639625,-73.851456,110038,42.122
40081,45.639846,-73.851557,110039,42.148
40081,45.639983,-73.851609,110040,42.163
40081,45.640088,-73.851650,110041,42.176
40081,45.640303,-73.851726,110042,42.200
40081,45.640511,-73.851773,110043,42.224
40081,45.640728,-73.851823,110044,42.248
40081,45.640784,-73.851834,110045,42.254
40081,45.641021,-73.851859,110046,42.281
40081,45.641235,-73.851871,110047,42.304
40081,45.641425,-73.851874,110048,42.326
40081,45.641572,-73.851876,110049,42.342
40081,45.641738,-73.851851,110050,42.360
40081,45.641889,-73.851829,110051,42.377
40081,45.642167,-73.851783,110052,42.408
40081,45.642369,-73.851731,110053,42.431
40081,45.642607,-73.851652,110054,42.459
40081,45.642850,-73.851555,110055,42.486
40081,45.643055,-73.851461,110056,42.511
40081,45.643283,-73.851347,110057,42.537
40081,45.643513,-73.851197,110058,42.565
40081,45.643708,-73.851067,110059,42.589
40081,45.643816,-73.850980,110060,42.603
40081,45.644117,-73.850733,110061,42.642
40081,45.644265,-73.850594,110062,42.661
40081,45.644501,-73.850354,110063,42.694
40081,45.644700,-73.850112,110064,42.723
40081,45.644861,-73.849920,110065,42.746
40081,45.644972,-73.849780,110066,42.763
40081,45.645090,-73.849624,110067,42.780
40081,45.645195,-73.849467,110068,42.797
40081,45.645332,-73.849246,110069,42.820
40081,45.645411,-73.849110,110070,42.834
40081,45.645532,-73.848895,110071,42.856
40081,45.645667,-73.848630,110072,42.881
40081,45.645785,-73.848374,110073,42.905
40081,45.645839,-73.848243,110074,42.917
40081,45.646035,-73.847755,110075,42.961
40081,45.646634,-73.846259,110076,43.095
40081,45.646895,-73.845607,110077,43.154
40081,45.647021,-73.845284,110078,43.182
40081,45.647120,-73.845065,110079,43.203
40081,45.647281,-73.844714,110080,43.235
40081,45.647430,-73.844436,110081,43.263
40081,45.647592,-73.844170,110082,43.290
40081,45.647709,-73.843986,110083,43.309
40081,45.647910,-73.843684,110084,43.342
40081,45.648094,-73.843436,110085,43.370
40081,45.648462,-73.843014,110086,43.422
40081,45.648622,-73.842858,110087,43.444
40081,45.648979,-73.842531,110088,43.491
40081,45.649065,-73.842465,110089,43.502
40081,45.649196,-73.842368,110090,43.519
40081,45.649316,-73.842282,110091,43.534
40081,45.649503,-73.842161,110092,43.556
40081,45.649730,-73.842029,110093,43.584
40081,45.649967,-73.841909,110094,43.612
40081,45.650178,-73.841819,110095,43.636
40081,45.650403,-73.841731,110096,43.662
40081,45.650871,-73.841605,110097,43.715
40081,45.651114,-73.841567,110098,43.742
40081,45.651348,-73.841544,110099,43.768
40081,45.651581,-73.841532,110100,43.794
40081,45.651825,-73.841546,110101,43.821
40081,45.651883,-73.841552,110102,43.828
40081,45.652315,-73.841604,110103,43.876
40081,45.652531,-73.841651,110104,43.900
40081,45.652875,-73.841759,110105,43.939
40081,45.653139,-73.841865,110106,43.970
40081,45.653432,-73.842011,110107,44.004
40081,45.653731,-73.842180,110108,44.040
40081,45.654036,-73.842376,110109,44.077
40081,45.654604,-73.842858,110110,44.151
40081,45.654843,-73.843070,110111,44.182
40081,45.654929,-73.843156,110112,44.194
40081,45.655377,-73.843600,110113,44.255
40081,45.655624,-73.843866,110114,44.289
40081,45.655871,-73.844147,110115,44.324
40081,45.656234,-73.844601,110116,44.378
40081,45.656359,-73.844770,110117,44.397
40081,45.657133,-73.845806,110118,44.515
40081,45.657661,-73.846508,110119,44.595
40081,45.659938,-73.849535,110120,44.941
40081,45.661536,-73.851663,110121,45.184
40081,45.662315,-73.852704,110122,45.303
40081,45.663152,-73.853823,110123,45.431
40081,45.663634,-73.854461,110124,45.504
40081,45.664865,-73.856097,110125,45.691
40081,45.665612,-73.857092,110126,45.804
40081,45.666048,-73.857664,110127,45.870
40081,45.666249,-73.857934,110128,45.901
40081,45.666473,-73.858233,110129,45.935
40081,45.667439,-73.859541,110130,46.083
40081,45.667626,-73.859795,110131,46.112
40081,45.668266,-73.860649,110132,46.209
40081,45.669431,-73.862198,110133,46.386
40081,45.669521,-73.862326,110134,46.400
40081,45.669635,-73.862477,110135,46.418
40081,45.669999,-73.862950,110136,46.472
40081,45.670438,-73.863526,110137,46.539
40081,45.671179,-73.864523,110138,46.652
40081,45.671362,-73.864778,110139,46.680
40081,45.671802,-73.865353,110140,46.747
40081,45.671870,-73.865443,110141,46.757
40081,45.672423,-73.866179,110142,46.841
40081,45.672420,-73.866176,120001,46.841
40081,45.674988,-73.869602,120002,47.232
40081,45.677559,-73.873026,120003,47.623
40081,45.679336,-73.875393,120004,47.893
40081,45.681942,-73.878860,120005,48.289
40081,45.684505,-73.882282,120006,48.679
40081,45.687043,-73.885664,120007,49.065
40081,45.687510,-73.886286,120008,49.136
40081,45.688141,-73.887145,120009,49.233
40081,45.688388,-73.887458,120010,49.270
40081,45.688499,-73.887605,120011,49.287
40081,45.688885,-73.888118,120012,49.346
40081,45.689167,-73.888496,120013,49.389
40081,45.689600,-73.889075,120014,49.455
40081,45.691532,-73.891657,120015,49.749
40081,45.692166,-73.892503,120016,49.845
40081,45.694766,-73.895962,120017,50.240
40081,45.695818,-73.897366,120018,50.401
40081,45.696086,-73.897722,120019,50.441
40081,45.696470,-73.898231,120020,50.499
40081,45.696658,-73.898483,120021,50.528
40081,45.697023,-73.898977,120022,50.584
40081,45.697260,-73.899290,120023,50.620
40081,45.698244,-73.900593,120024,50.769
40081,45.698391,-73.900790,120025,50.791
40081,45.698561,-73.901021,120026,50.818
40081,45.699879,-73.902777,120027,51.018
40081,45.700609,-73.903754,120028,51.129
40081,45.700833,-73.904053,120029,51.163
40081,45.700858,-73.904090,120030,51.167
40081,45.702218,-73.905925,120031,51.376
40081,45.702502,-73.906305,120032,51.419
40081,45.702641,-73.906488,120033,51.440
40081,45.702900,-73.906842,120034,51.480
40081,45.703139,-73.907161,120035,51.516
40081,45.703704,-73.907914,120036,51.602
40081,45.704547,-73.909035,120037,51.730
40081,45.705133,-73.909813,120038,51.819
40081,45.706487,-73.911600,120039,52.024
40081,45.706654,-73.911823,120040,52.050
40081,45.707782,-73.913327,120041,52.221
40081,45.708815,-73.914706,120042,52.378
40081,45.709346,-73.915411,120043,52.459
40081,45.710401,-73.916816,120044,52.619
40081,45.710634,-73.917117,120045,52.654
40081,45.711291,-73.918000,120046,52.755
40081,45.711707,-73.918555,120047,52.818
40081,45.711707,-73.918555,130001,52.818
40081,45.713006,-73.920289,130002,53.016
40081,45.715590,-73.923737,130003,53.409
40081,45.718165,-73.927174,130004,53.801
40081,45.720761,-73.930640,130005,54.196
40081,45.722222,-73.932590,130006,54.418
40081,45.722302,-73.932698,130007,54.430
40081,45.722612,-73.933118,130008,54.478
40081,45.722956,-73.933576,130009,54.530
40081,45.723345,-73.934093,130010,54.589
40081,45.725961,-73.937567,130011,54.986
40081,45.727987,-73.940260,130012,55.294
40081,45.728501,-73.940946,130013,55.372
40081,45.731097,-73.944419,130014,55.768
40081,45.732592,-73.946431,130015,55.996
40081,45.733654,-73.947853,130016,56.158
40081,45.736210,-73.951275,130017,56.547
40081,45.737013,-73.952354,130018,56.670
40081,45.738721,-73.954643,130019,56.930
40081,45.741288,-73.958063,130020,57.321
40081,45.742613,-73.959835,130021,57.522
40081,45.742732,-73.959995,130022,57.541
40081,45.743047,-73.960428,130023,57.589
40081,45.743333,-73.960808,130024,57.633
40081,45.743863,-73.961508,130025,57.713
40081,45.745047,-73.963075,130026,57.892
40081,45.745393,-73.963536,130027,57.945
40081,45.745823,-73.964119,130028,58.011
40081,45.746410,-73.964900,130029,58.100
40081,45.747597,-73.966482,130030,58.280
40081,45.748102,-73.967159,130031,58.357
40081,45.748939,-73.968278,130032,58.485
40081,45.749394,-73.968890,130033,58.554
40081,45.749968,-73.969668,130034,58.642
40081,45.750178,-73.969948,130035,58.674
40081,45.750837,-73.970809,130036,58.773
40081,45.751487,-73.971663,130037,58.872
40081,45.752389,-73.972850,130038,59.008
40081,45.753987,-73.974988,130039,59.251
40081,45.755267,-73.976707,130040,59.447
40081,45.755728,-73.977318,130041,59.517
40081,45.755949,-73.977614,130042,59.550
40081,45.756087,-73.977797,130043,59.571
40081,45.756260,-73.978033,130044,59.598
40081,45.756349,-73.978153,130045,59.611
40081,45.757354,-73.979506,130046,59.765
40081,45.757573,-73.979803,130047,59.798
40081,45.757714,-73.979987,130048,59.820
40081,45.758350,-73.980806,130049,59.915
40081,45.758893,-73.981533,130050,59.998
40081,45.759219,-73.981964,130051,60.047
40081,45.759497,-73.982342,130052,60.090
40081,45.759703,-73.982620,130053,60.121
40081,45.760896,-73.984220,130054,60.303
40081,45.762324,-73.986139,130055,60.521
40081,45.762482,-73.986346,130056,60.545
40081,45.762641,-73.986561,130057,60.569
40081,45.763280,-73.987429,130058,60.667
40081,45.763471,-73.987681,130059,60.696
40081,45.764771,-73.989408,130060,60.893
40081,45.766298,-73.991418,130061,61.124
40081,45.766869,-73.992176,130062,61.211
40081,45.767317,-73.992778,130063,61.279
40081,45.767874,-73.993524,130064,61.364
40081,45.768830,-73.994814,130065,61.510
40081,45.769116,-73.995193,130066,61.553
40081,45.769454,-73.995657,130067,61.605
40081,45.769879,-73.996224,130068,61.670
40081,45.770108,-73.996528,130069,61.705
40081,45.770306,-73.996776,130070,61.734
40081,45.770609,-73.997126,130071,61.778
40081,45.770997,-73.997642,130072,61.836
40081,45.771370,-73.997991,130073,61.886
40081,45.771908,-73.998439,130074,61.955
40081,45.772093,-73.998567,130075,61.978
40081,45.772274,-73.998680,130076,62.000
40081,45.772338,-73.998719,130077,62.008
40081,45.772534,-73.998824,130078,62.031
40081,45.772814,-73.998959,130079,62.064
40081,45.773185,-73.999131,130080,62.107
40082,45.531476,-73.623785,10001,0.000
40082,45.531768,-73.625550,10002,0.142
40082,45.532500,-73.629999,10003,0.499
40082,45.533229,-73.634433,10004,0.855
40082,45.534257,-73.640684,10005,1.356
40082,45.535057,-73.645560,10006,1.747
40082,45.535146,-73.646095,10007,1.790
40082,45.535931,-73.650871,10008,2.174
40082,45.536035,-73.651655,10009,2.236
40082,45.536074,-73.651989,10010,2.262
40082,45.536160,-73.652753,10011,2.323
40082,45.536269,-73.653710,10012,2.398
40082,45.536485,-73.655179,10013,2.516
40082,45.536552,-73.655588,10014,2.549
40082,45.536601,-73.655880,10015,2.572
40082,45.536734,-73.656692,10016,2.637
40082,45.536807,-73.657054,10017,2.667
40082,45.536852,-73.657273,10018,2.684
40082,45.537024,-73.658043,10019,2.748
40082,45.537024,-73.658042,20001,2.748
40082,45.537138,-73.658548,20002,2.789
40082,45.537172,-73.658717,20003,2.803
40082,45.537360,-73.659628,20004,2.877
40082,45.537497,-73.660385,20005,2.938
40082,45.538234,-73.664846,20006,3.296
40082,45.539249,-73.670980,20007,3.789
40082,45.540230,-73.676902,20008,4.264
40082,45.540230,-73.676902,30001,4.264
40082,45.541193,-73.682831,30002,4.739
40082,45.541290,-73.683421,30003,4.787
40082,45.541640,-73.685545,30004,4.957
40082,45.542194,-73.688913,30005,5.228
40082,45.542576,-73.691233,30006,5.414
40082,45.542645,-73.691583,30007,5.442
40082,45.542718,-73.691903,30008,5.468
40082,45.542933,-73.692672,30009,5.533
40082,45.543065,-73.693079,30010,5.568
40082,45.543191,-73.693414,30011,5.598
40082,45.543315,-73.693728,30012,5.626
40082,45.543432,-73.694010,30013,5.651
40082,45.543748,-73.694666,30014,5.713
40082,45.544106,-73.695307,30015,5.777
40082,45.544294,-73.695601,30016,5.809
40082,45.544485,-73.695887,30017,5.839
40082,45.544699,-73.696179,30018,5.872
40082,45.544944,-73.696485,30019,5.909
40082,45.545126,-73.696705,30020,5.935
40082,45.545342,-73.696942,30021,5.965
40082,45.545658,-73.697255,30022,6.008
40082,45.546015,-73.697602,30023,6.056
40082,45.546113,-73.697697,30024,6.069
40082,45.546250,-73.697820,30025,6.088
40082,45.546766,-73.698283,30026,6.155
40082,45.546899,-73.698407,30027,6.173
40082,45.547343,-73.698819,30028,6.232
40082,45.548006,-73.699436,30029,6.320
40082,45.548653,-73.700039,30030,6.406
40082,45.548990,-73.700353,30031,6.451
40082,45.549654,-73.700952,30032,6.538
40082,45.549862,-73.701143,30033,6.566
40082,45.550515,-73.701749,30034,6.652
40082,45.551183,-73.702368,30035,6.741
40082,45.553444,-73.704464,30036,7.041
40082,45.555915,-73.706753,30037,7.369
40082,45.557361,-73.708091,30038,7.561
40082,45.557512,-73.708225,30039,7.580
40082,45.557845,-73.708509,30040,7.623
40082,45.558050,-73.708670,30041,7.649
40082,45.558268,-73.708835,30042,7.677
40082,45.558736,-73.709114,30043,7.733
40082,45.560330,-73.709940,30044,7.922
40082,45.560330,-73.709940,40001,7.922
40082,45.560759,-73.710161,40002,7.973
40082,45.562972,-73.711270,40003,8.233
40082,45.565622,-73.712598,40004,8.546
40082,45.567720,-73.713661,40005,8.793
40082,45.568207,-73.713904,40006,8.851
40082,45.570858,-73.715219,40007,9.163
40082,45.573432,-73.716496,40008,9.466
40082,45.573625,-73.716593,40009,9.489
40082,45.573906,-73.716733,40010,9.522
40082,45.574476,-73.717015,40011,9.589
40082,45.575108,-73.717336,40012,9.663
40082,45.575936,-73.717754,40013,9.761
40082,45.578131,-73.718864,40014,10.020
40082,45.578521,-73.719062,40015,10.066
40082,45.579087,-73.719348,40016,10.133
40082,45.579582,-73.719599,40017,10.191
40082,45.579737,-73.719676,40018,10.210
40082,45.580038,-73.719821,40019,10.245
40082,45.580531,-73.720058,40020,10.303
40082,45.580575,-73.720080,40021,10.308
40082,45.580859,-73.720254,40022,10.342
40082,45.580989,-73.720333,40023,10.358
40082,45.581147,-73.720443,40024,10.377
40082,45.581230,-73.720500,40025,10.388
40082,45.581492,-73.720716,40026,10.421
40082,45.581699,-73.720887,40027,10.448
40082,45.581743,-73.720929,40028,10.454
40082,45.582133,-73.721298,40029,10.506
40082,45.582255,-73.721417,40030,10.522
40082,45.582882,-73.722037,40031,10.607
40082,45.583288,-73.722423,40032,10.662
40082,45.583882,-73.723041,40033,10.743
40082,45.584425,-73.723562,40034,10.816
40082,45.584686,-73.723818,40035,10.851
40082,45.585207,-73.724334,40036,10.922
40082,45.585487,-73.724615,40037,10.960
40082,45.585673,-73.724802,40038,10.985
40082,45.586395,-73.725525,40039,11.083
40082,45.586632,-73.725763,40040,11.116
40082,45.587648,-73.726767,40041,11.253
40082,45.588629,-73.727726,40042,11.385
40082,45.589286,-73.728370,40043,11.474
40082,45.589785,-73.728864,40044,11.542
40082,45.590708,-73.729776,40045,11.666
40082,45.591165,-73.730225,40046,11.728
40082,45.591419,-73.730475,40047,11.762
40082,45.592737,-73.731783,40048,11.941
40082,45.594145,-73.733179,40049,12.132
40082,45.595256,-73.734276,40050,12.282
40082,45.595412,-73.734429,40051,12.303
40082,45.596044,-73.735054,40052,12.389
40082,45.598589,-73.737567,40053,12.733
40082,45.601191,-73.740138,40054,13.085
40082,45.603762,-73.742688,40055,13.433
40082,45.603762,-73.742688,50001,13.433
40082,45.604306,-73.743229,50002,13.507
40082,45.605603,-73.744504,50003,13.682
40082,45.605796,-73.744624,50004,13.706
40082,45.606843,-73.745655,50005,13.847
40082,45.607086,-73.745897,50006,13.880
40082,45.607343,-73.746159,50007,13.915
40082,45.607964,-73.746791,50008,14.000
40082,45.609088,-73.747906,50009,14.152
40082,45.611032,-73.749833,50010,14.415
40082,45.611294,-73.750095,50011,14.451
40082,45.611584,-73.750387,50012,14.491
40082,45.611854,-73.750655,50013,14.527
40082,45.612499,-73.751295,50014,14.614
40082,45.613455,-73.752243,50015,14.744
40082,45.615690,-73.754462,50016,15.047
40082,45.617821,-73.756575,50017,15.335
40082,45.620442,-73.759168,50018,15.690
40082,45.622200,-73.760908,50019,15.928
40082,45.623112,-73.761799,50020,16.051
40082,45.623350,-73.762035,50021,16.083
40082,45.623709,-73.762400,50022,16.132
40082,45.624052,-73.762775,50023,16.180
40082,45.624595,-73.763455,50024,16.261
40082,45.624979,-73.763988,50025,16.320
40082,45.625151,-73.764239,50026,16.348
40082,45.625324,-73.764523,50027,16.377
40082,45.625447,-73.764741,50028,16.399
40082,45.625447,-73.764739,60001,16.399
40082,45.625549,-73.764923,60002,16.417
40082,45.625709,-73.765245,60003,16.448
40082,45.625834,-73.765505,60004,16.473
40082,45.625995,-73.765865,60005,16.506
40082,45.626151,-73.766243,60006,16.540
40082,45.626225,-73.766447,60007,16.558
40082,45.626277,-73.766591,60008,16.571
40082,45.626419,-73.767027,60009,16.608
40082,45.626535,-73.767418,60010,16.641
40082,45.626641,-73.767796,60011,16.673
40082,45.626732,-73.768149,60012,16.702
40082,45.626818,-73.768553,60013,16.735
40082,45.626893,-73.768946,60014,16.767
40082,45.626974,-73.769468,60015,16.809
40082,45.627092,-73.770309,60016,16.876
40082,45.627210,-73.771164,60017,16.944
40082,45.627598,-73.773946,60018,17.165
40082,45.627899,-73.776161,60019,17.341
40082,45.627936,-73.776464,60020,17.365
40082,45.628161,-73.778148,60021,17.499
40082,45.628455,-73.780357,60022,17.674
40082,45.628479,-73.780540,60023,17.689
40082,45.628563,-73.781060,60024,17.730
40082,45.628646,-73.781518,60025,17.767
40082,45.628845,-73.782379,60026,17.838
40082,45.629075,-73.783194,60027,17.906
40082,45.629212,-73.783612,60028,17.942
40082,45.629366,-73.784016,60029,17.978
40082,45.629549,-73.784440,60030,18.017
40082,45.630085,-73.785694,60031,18.132
40082,45.630275,-73.786136,60032,18.172
40082,45.630812,-73.787363,60033,18.285
40082,45.632396,-73.790977,60034,18.617
40082,45.632819,-73.791939,60035,18.706
40082,45.633265,-73.792952,60036,18.799
40082,45.633999,-73.794616,60037,18.952
40082,45.634228,-73.795125,60038,19.000
40082,45.634501,-73.795742,60039,19.056
40082,45.634501,-73.795742,70001,19.056
40082,45.635124,-73.797152,70002,19.186
40082,45.635411,-73.797800,70003,19.246
40082,45.635668,-73.798379,70004,19.299
40082,45.635859,-73.798803,70005,19.339
40082,45.635992,-73.799117,70006,19.367
40082,45.636143,-73.799495,70007,19.401
40082,45.636282,-73.799886,70008,19.435
40082,45.636394,-73.800231,70009,19.465
40082,45.636517,-73.800638,70010,19.500
40082,45.636623,-73.801016,70011,19.531
40082,45.636722,-73.801421,70012,19.565
40082,45.636883,-73.802230,70013,19.630
40082,45.636950,-73.802688,70014,19.667
40082,45.636998,-73.803064,70015,19.697
40082,45.637007,-73.803153,70016,19.704
40082,45.637022,-73.803291,70017,19.715
40082,45.637040,-73.803476,70018,19.729
40082,45.637093,-73.804309,70019,19.794
40082,45.637100,-73.804741,70020,19.828
40082,45.637099,-73.805157,70021,19.860
40082,45.637080,-73.805931,70022,19.921
40082,45.637021,-73.807447,70023,20.039
40082,45.636962,-73.808953,70024,20.157
40082,45.636902,-73.810472,70025,20.276
40082,45.636843,-73.811989,70026,20.394
40082,45.636822,-73.812558,70027,20.439
40082,45.636803,-73.813014,70028,20.474
40082,45.636784,-73.813541,70029,20.515
40082,45.636731,-73.815031,70030,20.632
40082,45.636709,-73.815629,70031,20.678
40082,45.636701,-73.815749,70032,20.688
40082,45.636692,-73.815986,70033,20.706
40082,45.636516,-73.820589,70034,21.066
40082,45.636290,-73.826504,70035,21.528
40082,45.636121,-73.830892,70036,21.870
40082,45.636074,-73.832166,70037,21.970
40082,45.636023,-73.833555,70038,22.078
40082,45.636023,-73.833554,80001,22.078
40082,45.635906,-73.836799,80002,22.332
40082,45.635900,-73.836987,80003,22.346
40082,45.635873,-73.837786,80004,22.409
40082,45.635803,-73.839658,80005,22.555
40082,45.635763,-73.840709,80006,22.637
40082,45.635735,-73.841498,80007,22.699
