service_id,date,exception_type
28,20240122,1
28,20240123,1
28,20240124,1
28,20240125,1
28,20240128,1
28,20240129,1
28,20240130,1
28,20240131,1
28,20240201,1
28,20240204,1
28,20240205,1
28,20240206,1
28,20240207,1
28,20240208,1
28,20240211,1
28,20240212,1
28,20240213,1
28,20240214,1
28,20240215,1
29,20230826,1
29,20230827,1
29,20230902,1
29,20230903,1
29,20230904,1
29,20230909,1
29,20230910,1
29,20230916,1
29,20230917,1
29,20230923,1
29,20230924,1
29,20230930,1
29,20231001,1
29,20231007,1
29,20231008,1
29,20231014,1
29,20231015,1
29,20231021,1
29,20231022,1
29,20231028,1
29,20231029,1
29,20231104,1
29,20231105,1
29,20231111,1
29,20231112,1
29,20231118,1
29,20231119,1
29,20231124,1
29,20231125,1
29,20231126,1
29,20231202,1
29,20231203,1
29,20231209,1
29,20231210,1
29,20231216,1
30,20230825,1
30,20230901,1
30,20230908,1
30,20230915,1
30,20230922,1
30,20230929,1
30,20231006,1
30,20231013,1
30,20231020,1
30,20231027,1
30,20231103,1
30,20231110,1
30,20231117,1
30,20231122,1
30,20231201,1
30,20231208,1
30,20231215,1
31,20230826,1
31,20230902,1
31,20230903,1
31,20230909,1
31,20230916,1
31,20230923,1
31,20230930,1
31,20231007,1
31,20231014,1
31,20231021,1
31,20231028,1
31,20231104,1
31,20231111,1
31,20231118,1
31,20231123,1
31,20231125,1
31,20231202,1
31,20231209,1
32,20230825,1
33,20230826,1
33,20230827,1
33,20230902,1
33,20230903,1
33,20230904,1
33,20230909,1
33,20230910,1
34,20230916,1
34,20230917,1
34,20230923,1
34,20230924,1
34,20230930,1
34,20231001,1
34,20231007,1
34,20231008,1
34,20231014,1
34,20231015,1
34,20231021,1
34,20231022,1
34,20231028,1
34,20231029,1
34,20231104,1
34,20231105,1
34,20231111,1
34,20231112,1
34,20231118,1
34,20231119,1
34,20231123,1
34,20231124,1
34,20231125,1
34,20231126,1
34,20231202,1
34,20231203,1
34,20231209,1
34,20231210,1
34,20231216,1
35,20230823,1
35,20230824,1
35,20230828,1
35,20230829,1
35,20230830,1
35,20230831,1
35,20230901,1
35,20230905,1
35,20230906,1
35,20230907,1
35,20230908,1
35,20230911,1
35,20230912,1
35,20230913,1
35,20230914,1
35,20230915,1
35,20230918,1
35,20230919,1
35,20230920,1
35,20230921,1
35,20230922,1
35,20230925,1
35,20230926,1
35,20230927,1
35,20230928,1
35,20230929,1
35,20231002,1
35,20231005,1
35,20231006,1
35,20231009,1
35,20231010,1
35,20231011,1
35,20231012,1
35,20231013,1
35,20231016,1
35,20231017,1
35,20231018,1
35,20231019,1
35,20231020,1
35,20231023,1
35,20231024,1
35,20231025,1
35,20231026,1
35,20231027,1
35,20231030,1
35,20231031,1
35,20231101,1
35,20231102,1
35,20231103,1
35,20231106,1
35,20231107,1
35,20231108,1
35,20231109,1
35,20231110,1
35,20231113,1
35,20231114,1
35,20231115,1
35,20231116,1
35,20231117,1
35,20231120,1
35,20231121,1
35,20231122,1
35,20231127,1
35,20231128,1
35,20231129,1
35,20231130,1
35,20231201,1
35,20231204,1
35,20231205,1
35,20231206,1
35,20231207,1
35,20231208,1
35,20231211,1
35,20231212,1
35,20231213,1
35,20231214,1
35,20231215,1
36,20230823,1
36,20230824,1
36,20230828,1
36,20230829,1
36,20230830,1
36,20230831,1
36,20230905,1
36,20230906,1
36,20230907,1
36,20230908,1
36,20230911,1
36,20230912,1
36,20230913,1
36,20230914,1
36,20230915,1
36,20230918,1
36,20230919,1
36,20230920,1
36,20230921,1
36,20230922,1
36,20230925,1
36,20230926,1
36,20230927,1
36,20230928,1
36,20230929,1
36,20231002,1
36,20231005,1
36,20231006,1
36,20231009,1
36,20231010,1
36,20231011,1
36,20231012,1
36,20231013,1
36,20231016,1
36,20231017,1
36,20231018,1
36,20231019,1
36,20231020,1
36,20231023,1
36,20231024,1
36,20231025,1
36,20231026,1
36,20231027,1
36,20231030,1
36,20231031,1
36,20231101,1
