trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1318,08:52:00,08:52:00,36994,10,0,0,6.6161
1318,08:54:00,08:54:00,36995,11,0,0,6.9106
1318,08:56:00,08:56:00,36996,12,0,0,7.3184
1318,08:57:00,08:57:00,36997,13,0,0,7.5958
1318,09:00:00,09:00:00,36998,14,0,0,8.2771
1318,09:03:00,09:03:00,36999,15,0,0,9.1502
1318,09:05:00,09:05:00,37000,16,0,0,9.4917
1318,09:07:00,09:07:00,37001,17,0,0,10.0589
1319,08:41:00,08:41:00,38579,1,0,0,0.0000
1319,08:43:00,08:43:00,38578,2,0,0,0.5945
1319,08:45:00,08:45:00,9878,3,0,0,1.2928
1319,08:48:00,08:48:00,17699,4,0,0,2.4532
1319,08:51:00,08:51:00,38442,5,0,0,3.7354
1319,08:52:00,08:52:00,38441,6,0,0,4.2866
1319,08:57:00,08:57:00,37378,7,0,0,5.7271
1319,08:59:00,08:59:00,37377,8,0,0,6.0201
1319,09:01:00,09:01:00,37376,9,0,0,6.3670
1319,09:03:00,09:03:00,36994,10,0,0,6.6161
1319,09:05:00,09:05:00,36995,11,0,0,6.9106
1319,09:07:00,09:07:00,36996,12,0,0,7.3184
1319,09:08:00,09:08:00,36997,13,0,0,7.5958
1319,09:11:00,09:11:00,36998,14,0,0,8.2771
1319,09:14:00,09:14:00,36999,15,0,0,9.1502
1319,09:16:00,09:16:00,37000,16,0,0,9.4917
1319,09:18:00,09:18:00,37001,17,0,0,10.0589
1320,08:53:00,08:53:00,38579,1,0,0,0.0000
1320,08:55:00,08:55:00,38578,2,0,0,0.5945
1320,08:57:00,08:57:00,9878,3,0,0,1.2928
1320,09:00:00,09:00:00,17699,4,0,0,2.4532
1320,09:03:00,09:03:00,38442,5,0,0,3.7354
1320,09:04:00,09:04:00,38441,6,0,0,4.2866
1320,09:09:00,09:09:00,37378,7,0,0,5.7271
1320,09:11:00,09:11:00,37377,8,0,0,6.0201
1320,09:13:00,09:13:00,37376,9,0,0,6.3670
1320,09:15:00,09:15:00,36994,10,0,0,6.6161
1320,09:17:00,09:17:00,36995,11,0,0,6.9106
1320,09:19:00,09:19:00,36996,12,0,0,7.3184
1320,09:20:00,09:20:00,36997,13,0,0,7.5958
1320,09:23:00,09:23:00,36998,14,0,0,8.2771
1320,09:26:00,09:26:00,36999,15,0,0,9.1502
1320,09:28:00,09:28:00,37000,16,0,0,9.4917
1320,09:30:00,09:30:00,37001,17,0,0,10.0589
1321,09:01:00,09:01:00,38579,1,0,0,0.0000
1321,09:03:00,09:03:00,38578,2,0,0,0.5945
1321,09:05:00,09:05:00,9878,3,0,0,1.2928
1321,09:08:00,09:08:00,17699,4,0,0,2.4532
1321,09:11:00,09:11:00,38442,5,0,0,3.7354
1321,09:12:00,09:12:00,38441,6,0,0,4.2866
1321,09:17:00,09:17:00,37378,7,0,0,5.7271
1321,09:19:00,09:19:00,37377,8,0,0,6.0201
1321,09:21:00,09:21:00,37376,9,0,0,6.3670
1321,09:23:00,09:23:00,36994,10,0,0,6.6161
1321,09:25:00,09:25:00,36995,11,0,0,6.9106
1321,09:27:00,09:27:00,36996,12,0,0,7.3184
1321,09:28:00,09:28:00,36997,13,0,0,7.5958
1321,09:31:00,09:31:00,36998,14,0,0,8.2771
1321,09:34:00,09:34:00,36999,15,0,0,9.1502
1321,09:36:00,09:36:00,37000,16,0,0,9.4917
1321,09:38:00,09:38:00,37001,17,0,0,10.0589
1322,09:14:00,09:14:00,38579,1,0,0,0.0000
1322,09:16:00,09:16:00,38578,2,0,0,0.5945
1322,09:18:00,09:18:00,9878,3,0,0,1.2928
1322,09:21:00,09:21:00,17699,4,0,0,2.4532
1322,09:24:00,09:24:00,38442,5,0,0,3.7354
1322,09:25:00,09:25:00,38441,6,0,0,4.2866
1322,09:30:00,09:30:00,37378,7,0,0,5.7271
1322,09:32:00,09:32:00,37377,8,0,0,6.0201
1322,09:34:00,09:34:00,37376,9,0,0,6.3670
1322,09:36:00,09:36:00,36994,10,0,0,6.6161
1322,09:38:00,09:38:00,36995,11,0,0,6.9106
1322,09:40:00,09:40:00,36996,12,0,0,7.3184
1322,09:41:00,09:41:00,36997,13,0,0,7.5958
1322,09:44:00,09:44:00,36998,14,0,0,8.2771
1322,09:47:00,09:47:00,36999,15,0,0,9.1502
1322,09:49:00,09:49:00,37000,16,0,0,9.4917
1322,09:51:00,09:51:00,37001,17,0,0,10.0589
1323,09:24:00,09:24:00,38579,1,0,0,0.0000
1323,09:26:00,09:26:00,38578,2,0,0,0.5945
1323,09:28:00,09:28:00,9878,3,0,0,1.2928
1323,09:31:00,09:31:00,17699,4,0,0,2.4532
1323,09:34:00,09:34:00,38442,5,0,0,3.7354
1323,09:35:00,09:35:00,38441,6,0,0,4.2866
1323,09:40:00,09:40:00,37378,7,0,0,5.7271
1323,09:42:00,09:42:00,37377,8,0,0,6.0201
1323,09:44:00,09:44:00,37376,9,0,0,6.3670
1323,09:46:00,09:46:00,36994,10,0,0,6.6161
1323,09:48:00,09:48:00,36995,11,0,0,6.9106
1323,09:50:00,09:50:00,36996,12,0,0,7.3184
1323,09:51:00,09:51:00,36997,13,0,0,7.5958
1323,09:54:00,09:54:00,36998,14,0,0,8.2771
1323,09:57:00,09:57:00,36999,15,0,0,9.1502
1323,09:59:00,09:59:00,37000,16,0,0,9.4917
1323,10:01:00,10:01:00,37001,17,0,0,10.0589
1324,09:34:00,09:34:00,38579,1,0,0,0.0000
1324,09:36:00,09:36:00,38578,2,0,0,0.5945
1324,09:38:00,09:38:00,9878,3,0,0,1.2928
1324,09:41:00,09:41:00,17699,4,0,0,2.4532
1324,09:44:00,09:44:00,38442,5,0,0,3.7354
1324,09:45:00,09:45:00,38441,6,0,0,4.2866
1324,09:50:00,09:50:00,37378,7,0,0,5.7271
1324,09:52:00,09:52:00,37377,8,0,0,6.0201
1324,09:54:00,09:54:00,37376,9,0,0,6.3670
1324,09:56:00,09:56:00,36994,10,0,0,6.6161
1324,09:58:00,09:58:00,36995,11,0,0,6.9106
1324,10:00:00,10:00:00,36996,12,0,0,7.3184
1324,10:01:00,10:01:00,36997,13,0,0,7.5958
1324,10:04:00,10:04:00,36998,14,0,0,8.2771
1324,10:07:00,10:07:00,36999,15,0,0,9.1502
1324,10:09:00,10:09:00,37000,16,0,0,9.4917
1324,10:11:00,10:11:00,37001,17,0,0,10.0589
1325,09:54:00,09:54:00,38579,1,0,0,0.0000
1325,09:56:00,09:56:00,38578,2,0,0,0.5945
1325,09:58:00,09:58:00,9878,3,0,0,1.2928
1325,10:01:00,10:01:00,17699,4,0,0,2.4532
1325,10:04:00,10:04:00,38442,5,0,0,3.7354
1325,10:05:00,10:05:00,38441,6,0,0,4.2866
1325,10:10:00,10:10:00,37378,7,0,0,5.7271
1325,10:12:00,10:12:00,37377,8,0,0,6.0201
1325,10:14:00,10:14:00,37376,9,0,0,6.3670
1325,10:16:00,10:16:00,36994,10,0,0,6.6161
1325,10:18:00,10:18:00,36995,11,0,0,6.9106
1325,10:20:00,10:20:00,36996,12,0,0,7.3184
1325,10:21:00,10:21:00,36997,13,0,0,7.5958
1325,10:24:00,10:24:00,36998,14,0,0,8.2771
1325,10:27:00,10:27:00,36999,15,0,0,9.1502
1325,10:29:00,10:29:00,37000,16,0,0,9.4917
1325,10:31:00,10:31:00,37001,17,0,0,10.0589
1326,10:14:00,10:14:00,38579,1,0,0,0.0000
1326,10:16:00,10:16:00,38578,2,0,0,0.5945
1326,10:18:00,10:18:00,9878,3,0,0,1.2928
1326,10:21:00,10:21:00,17699,4,0,0,2.4532
1326,10:24:00,10:24:00,38442,5,0,0,3.7354
1326,10:25:00,10:25:00,38441,6,0,0,4.2866
1326,10:30:00,10:30:00,37378,7,0,0,5.7271
1326,10:32:00,10:32:00,37377,8,0,0,6.0201
1326,10:34:00,10:34:00,37376,9,0,0,6.3670
1326,10:36:00,10:36:00,36994,10,0,0,6.6161
1326,10:38:00,10:38:00,36995,11,0,0,6.9106
1326,10:40:00,10:40:00,36996,12,0,0,7.3184
1326,10:41:00,10:41:00,36997,13,0,0,7.5958
1326,10:44:00,10:44:00,36998,14,0,0,8.2771
1326,10:47:00,10:47:00,36999,15,0,0,9.1502
1326,10:49:00,10:49:00,37000,16,0,0,9.4917
1326,10:51:00,10:51:00,37001,17,0,0,10.0589
1327,10:34:00,10:34:00,38579,1,0,0,0.0000
1327,10:36:00,10:36:00,38578,2,0,0,0.5945
1327,10:38:00,10:38:00,9878,3,0,0,1.2928
1327,10:41:00,10:41:00,17699,4,0,0,2.4532
1327,10:44:00,10:44:00,38442,5,0,0,3.7354
1327,10:45:00,10:45:00,38441,6,0,0,4.2866
1327,10:50:00,10:50:00,37378,7,0,0,5.7271
1327,10:52:00,10:52:00,37377,8,0,0,6.0201
1327,10:54:00,10:54:00,37376,9,0,0,6.3670
1327,10:56:00,10:56:00,36994,10,0,0,6.6161
1327,10:58:00,10:58:00,36995,11,0,0,6.9106
1327,11:00:00,11:00:00,36996,12,0,0,7.3184
1327,11:01:00,11:01:00,36997,13,0,0,7.5958
1327,11:04:00,11:04:00,36998,14,0,0,8.2771
1327,11:07:00,11:07:00,36999,15,0,0,9.1502
1327,11:09:00,11:09:00,37000,16,0,0,9.4917
1327,11:11:00,11:11:00,37001,17,0,0,10.0589
1328,10:54:00,10:54:00,38579,1,0,0,0.0000
1328,10:56:00,10:56:00,38578,2,0,0,0.5945
1328,10:58:00,10:58:00,9878,3,0,0,1.2928
1328,11:01:00,11:01:00,17699,4,0,0,2.4532
1328,11:04:00,11:04:00,38442,5,0,0,3.7354
1328,11:05:00,11:05:00,38441,6,0,0,4.2866
1328,11:10:00,11:10:00,37378,7,0,0,5.7271
1328,11:12:00,11:12:00,37377,8,0,0,6.0201
1328,11:14:00,11:14:00,37376,9,0,0,6.3670
1328,11:16:00,11:16:00,36994,10,0,0,6.6161
1328,11:18:00,11:18:00,36995,11,0,0,6.9106
1328,11:20:00,11:20:00,36996,12,0,0,7.3184
1328,11:21:00,11:21:00,36997,13,0,0,7.5958
1328,11:24:00,11:24:00,36998,14,0,0,8.2771
1328,11:27:00,11:27:00,36999,15,0,0,9.1502
1328,11:29:00,11:29:00,37000,16,0,0,9.4917
1328,11:31:00,11:31:00,37001,17,0,0,10.0589
1329,11:14:00,11:14:00,38579,1,0,0,0.0000
1329,11:16:00,11:16:00,38578,2,0,0,0.5945
1329,11:18:00,11:18:00,9878,3,0,0,1.2928
1329,11:21:00,11:21:00,17699,4,0,0,2.4532
1329,11:24:00,11:24:00,38442,5,0,0,3.7354
1329,11:25:00,11:25:00,38441,6,0,0,4.2866
1329,11:30:00,11:30:00,37378,7,0,0,5.7271
1329,11:32:00,11:32:00,37377,8,0,0,6.0201
1329,11:34:00,11:34:00,37376,9,0,0,6.3670
1329,11:36:00,11:36:00,36994,10,0,0,6.6161
1329,11:38:00,11:38:00,36995,11,0,0,6.9106
1329,11:40:00,11:40:00,36996,12,0,0,7.3184
1329,11:41:00,11:41:00,36997,13,0,0,7.5958
1329,11:44:00,11:44:00,36998,14,0,0,8.2771
1329,11:47:00,11:47:00,36999,15,0,0,9.1502
1329,11:49:00,11:49:00,37000,16,0,0,9.4917
1329,11:51:00,11:51:00,37001,17,0,0,10.0589
1330,11:34:00,11:34:00,38579,1,0,0,0.0000
1330,11:36:00,11:36:00,38578,2,0,0,0.5945
1330,11:38:00,11:38:00,9878,3,0,0,1.2928
1330,11:41:00,11:41:00,17699,4,0,0,2.4532
1330,11:44:00,11:44:00,38442,5,0,0,3.7354
1330,11:45:00,11:45:00,38441,6,0,0,4.2866
1330,11:50:00,11:50:00,37378,7,0,0,5.7271
1330,11:52:00,11:52:00,37377,8,0,0,6.0201
1330,11:54:00,11:54:00,37376,9,0,0,6.3670
1330,11:56:00,11:56:00,36994,10,0,0,6.6161
1330,11:58:00,11:58:00,36995,11,0,0,6.9106
1330,12:00:00,12:00:00,36996,12,0,0,7.3184
1330,12:01:00,12:01:00,36997,13,0,0,7.5958
1330,12:04:00,12:04:00,36998,14,0,0,8.2771
1330,12:07:00,12:07:00,36999,15,0,0,9.1502
1330,12:09:00,12:09:00,37000,16,0,0,9.4917
1330,12:11:00,12:11:00,37001,17,0,0,10.0589
1331,11:54:00,11:54:00,38579,1,0,0,0.0000
1331,11:56:00,11:56:00,38578,2,0,0,0.5945
1331,11:58:00,11:58:00,9878,3,0,0,1.2928
1331,12:01:00,12:01:00,17699,4,0,0,2.4532
1331,12:04:00,12:04:00,38442,5,0,0,3.7354
1331,12:05:00,12:05:00,38441,6,0,0,4.2866
1331,12:10:00,12:10:00,37378,7,0,0,5.7271
1331,12:12:00,12:12:00,37377,8,0,0,6.0201
1331,12:14:00,12:14:00,37376,9,0,0,6.3670
1331,12:16:00,12:16:00,36994,10,0,0,6.6161
1331,12:18:00,12:18:00,36995,11,0,0,6.9106
1331,12:20:00,12:20:00,36996,12,0,0,7.3184
1331,12:21:00,12:21:00,36997,13,0,0,7.5958
1331,12:24:00,12:24:00,36998,14,0,0,8.2771
1331,12:27:00,12:27:00,36999,15,0,0,9.1502
1331,12:29:00,12:29:00,37000,16,0,0,9.4917
1331,12:31:00,12:31:00,37001,17,0,0,10.0589
1332,12:14:00,12:14:00,38579,1,0,0,0.0000
1332,12:16:00,12:16:00,38578,2,0,0,0.5945
1332,12:18:00,12:18:00,9878,3,0,0,1.2928
1332,12:21:00,12:21:00,17699,4,0,0,2.4532
1332,12:24:00,12:24:00,38442,5,0,0,3.7354
1332,12:25:00,12:25:00,38441,6,0,0,4.2866
1332,12:30:00,12:30:00,37378,7,0,0,5.7271
1332,12:32:00,12:32:00,37377,8,0,0,6.0201
1332,12:34:00,12:34:00,37376,9,0,0,6.3670
1332,12:36:00,12:36:00,36994,10,0,0,6.6161
1332,12:38:00,12:38:00,36995,11,0,0,6.9106
1332,12:40:00,12:40:00,36996,12,0,0,7.3184
1332,12:41:00,12:41:00,36997,13,0,0,7.5958
1332,12:44:00,12:44:00,36998,14,0,0,8.2771
1332,12:47:00,12:47:00,36999,15,0,0,9.1502
1332,12:49:00,12:49:00,37000,16,0,0,9.4917
1332,12:51:00,12:51:00,37001,17,0,0,10.0589
1333,12:34:00,12:34:00,38579,1,0,0,0.0000
1333,12:36:00,12:36:00,38578,2,0,0,0.5945
1333,12:38:00,12:38:00,9878,3,0,0,1.2928
1333,12:41:00,12:41:00,17699,4,0,0,2.4532
1333,12:44:00,12:44:00,38442,5,0,0,3.7354
1333,12:45:00,12:45:00,38441,6,0,0,4.2866
1333,12:50:00,12:50:00,37378,7,0,0,5.7271
1333,12:52:00,12:52:00,37377,8,0,0,6.0201
1333,12:54:00,12:54:00,37376,9,0,0,6.3670
1333,12:56:00,12:56:00,36994,10,0,0,6.6161
1333,12:58:00,12:58:00,36995,11,0,0,6.9106
1333,13:00:00,13:00:00,36996,12,0,0,7.3184
1333,13:01:00,13:01:00,36997,13,0,0,7.5958
1333,13:04:00,13:04:00,36998,14,0,0,8.2771
1333,13:07:00,13:07:00,36999,15,0,0,9.1502
1333,13:09:00,13:09:00,37000,16,0,0,9.4917
1333,13:11:00,13:11:00,37001,17,0,0,10.0589
1334,12:54:00,12:54:00,38579,1,0,0,0.0000
1334,12:56:00,12:56:00,38578,2,0,0,0.5945
1334,12:58:00,12:58:00,9878,3,0,0,1.2928
1334,13:01:00,13:01:00,17699,4,0,0,2.4532
1334,13:04:00,13:04:00,38442,5,0,0,3.7354
1334,13:05:00,13:05:00,38441,6,0,0,4.2866
1334,13:10:00,13:10:00,37378,7,0,0,5.7271
1334,13:12:00,13:12:00,37377,8,0,0,6.0201
1334,13:14:00,13:14:00,37376,9,0,0,6.3670
1334,13:16:00,13:16:00,36994,10,0,0,6.6161
1334,13:18:00,13:18:00,36995,11,0,0,6.9106
1334,13:20:00,13:20:00,36996,12,0,0,7.3184
1334,13:21:00,13:21:00,36997,13,0,0,7.5958
1334,13:24:00,13:24:00,36998,14,0,0,8.2771
1334,13:27:00,13:27:00,36999,15,0,0,9.1502
1334,13:29:00,13:29:00,37000,16,0,0,9.4917
1334,13:31:00,13:31:00,37001,17,0,0,10.0589
1335,13:14:00,13:14:00,38579,1,0,0,0.0000
1335,13:16:00,13:16:00,38578,2,0,0,0.5945
1335,13:18:00,13:18:00,9878,3,0,0,1.2928
1335,13:21:00,13:21:00,17699,4,0,0,2.4532
1335,13:24:00,13:24:00,38442,5,0,0,3.7354
1335,13:25:00,13:25:00,38441,6,0,0,4.2866
1335,13:30:00,13:30:00,37378,7,0,0,5.7271
1335,13:32:00,13:32:00,37377,8,0,0,6.0201
1335,13:34:00,13:34:00,37376,9,0,0,6.3670
1335,13:36:00,13:36:00,36994,10,0,0,6.6161
1335,13:38:00,13:38:00,36995,11,0,0,6.9106
1335,13:40:00,13:40:00,36996,12,0,0,7.3184
1335,13:41:00,13:41:00,36997,13,0,0,7.5958
1335,13:44:00,13:44:00,36998,14,0,0,8.2771
1335,13:47:00,13:47:00,36999,15,0,0,9.1502
1335,13:49:00,13:49:00,37000,16,0,0,9.4917
1335,13:51:00,13:51:00,37001,17,0,0,10.0589
1336,13:34:00,13:34:00,38579,1,0,0,0.0000
1336,13:36:00,13:36:00,38578,2,0,0,0.5945
1336,13:38:00,13:38:00,9878,3,0,0,1.2928
1336,13:41:00,13:41:00,17699,4,0,0,2.4532
1336,13:44:00,13:44:00,38442,5,0,0,3.7354
1336,13:45:00,13:45:00,38441,6,0,0,4.2866
1336,13:50:00,13:50:00,37378,7,0,0,5.7271
1336,13:52:00,13:52:00,37377,8,0,0,6.0201
1336,13:54:00,13:54:00,37376,9,0,0,6.3670
1336,13:56:00,13:56:00,36994,10,0,0,6.6161
1336,13:58:00,13:58:00,36995,11,0,0,6.9106
1336,14:00:00,14:00:00,36996,12,0,0,7.3184
1336,14:01:00,14:01:00,36997,13,0,0,7.5958
1336,14:04:00,14:04:00,36998,14,0,0,8.2771
1336,14:07:00,14:07:00,36999,15,0,0,9.1502
1336,14:09:00,14:09:00,37000,16,0,0,9.4917
1336,14:11:00,14:11:00,37001,17,0,0,10.0589
1337,13:54:00,13:54:00,38579,1,0,0,0.0000
1337,13:56:00,13:56:00,38578,2,0,0,0.5945
1337,13:58:00,13:58:00,9878,3,0,0,1.2928
1337,14:01:00,14:01:00,17699,4,0,0,2.4532
1337,14:04:00,14:04:00,38442,5,0,0,3.7354
1337,14:05:00,14:05:00,38441,6,0,0,4.2866
1337,14:10:00,14:10:00,37378,7,0,0,5.7271
1337,14:12:00,14:12:00,37377,8,0,0,6.0201
1337,14:14:00,14:14:00,37376,9,0,0,6.3670
1337,14:16:00,14:16:00,36994,10,0,0,6.6161
1337,14:18:00,14:18:00,36995,11,0,0,6.9106
1337,14:20:00,14:20:00,36996,12,0,0,7.3184
1337,14:21:00,14:21:00,36997,13,0,0,7.5958
1337,14:24:00,14:24:00,36998,14,0,0,8.2771
1337,14:27:00,14:27:00,36999,15,0,0,9.1502
1337,14:29:00,14:29:00,37000,16,0,0,9.4917
1337,14:31:00,14:31:00,37001,17,0,0,10.0589
1338,14:14:00,14:14:00,38579,1,0,0,0.0000
1338,14:16:00,14:16:00,38578,2,0,0,0.5945
1338,14:18:00,14:18:00,9878,3,0,0,1.2928
1338,14:21:00,14:21:00,17699,4,0,0,2.4532
1338,14:24:00,14:24:00,38442,5,0,0,3.7354
1338,14:25:00,14:25:00,38441,6,0,0,4.2866
1338,14:30:00,14:30:00,37378,7,0,0,5.7271
1338,14:32:00,14:32:00,37377,8,0,0,6.0201
1338,14:34:00,14:34:00,37376,9,0,0,6.3670
1338,14:36:00,14:36:00,36994,10,0,0,6.6161
1338,14:38:00,14:38:00,36995,11,0,0,6.9106
1338,14:40:00,14:40:00,36996,12,0,0,7.3184
1338,14:41:00,14:41:00,36997,13,0,0,7.5958
1338,14:44:00,14:44:00,36998,14,0,0,8.2771
1338,14:47:00,14:47:00,36999,15,0,0,9.1502
1338,14:49:00,14:49:00,37000,16,0,0,9.4917
1338,14:51:00,14:51:00,37001,17,0,0,10.0589
1339,14:34:00,14:34:00,38579,1,0,0,0.0000
1339,14:36:00,14:36:00,38578,2,0,0,0.5945
1339,14:38:00,14:38:00,9878,3,0,0,1.2928
1339,14:41:00,14:41:00,17699,4,0,0,2.4532
1339,14:44:00,14:44:00,38442,5,0,0,3.7354
1339,14:45:00,14:45:00,38441,6,0,0,4.2866
1339,14:50:00,14:50:00,37378,7,0,0,5.7271
1339,14:52:00,14:52:00,37377,8,0,0,6.0201
1339,14:54:00,14:54:00,37376,9,0,0,6.3670
1339,14:56:00,14:56:00,36994,10,0,0,6.6161
1339,14:58:00,14:58:00,36995,11,0,0,6.9106
1339,15:00:00,15:00:00,36996,12,0,0,7.3184
1339,15:01:00,15:01:00,36997,13,0,0,7.5958
1339,15:04:00,15:04:00,36998,14,0,0,8.2771
1339,15:07:00,15:07:00,36999,15,0,0,9.1502
1339,15:09:00,15:09:00,37000,16,0,0,9.4917
1339,15:11:00,15:11:00,37001,17,0,0,10.0589
1340,14:54:00,14:54:00,38579,1,0,0,0.0000
1340,14:56:00,14:56:00,38578,2,0,0,0.5945
1340,14:58:00,14:58:00,9878,3,0,0,1.2928
1340,15:01:00,15:01:00,17699,4,0,0,2.4532
1340,15:04:00,15:04:00,38442,5,0,0,3.7354
1340,15:05:00,15:05:00,38441,6,0,0,4.2866
1340,15:10:00,15:10:00,37378,7,0,0,5.7271
1340,15:12:00,15:12:00,37377,8,0,0,6.0201
1340,15:14:00,15:14:00,37376,9,0,0,6.3670
1340,15:16:00,15:16:00,36994,10,0,0,6.6161
1340,15:18:00,15:18:00,36995,11,0,0,6.9106
1340,15:20:00,15:20:00,36996,12,0,0,7.3184
1340,15:21:00,15:21:00,36997,13,0,0,7.5958
1340,15:24:00,15:24:00,36998,14,0,0,8.2771
1340,15:27:00,15:27:00,36999,15,0,0,9.1502
1340,15:29:00,15:29:00,37000,16,0,0,9.4917
1340,15:31:00,15:31:00,37001,17,0,0,10.0589
1341,15:14:00,15:14:00,38579,1,0,0,0.0000
1341,15:16:00,15:16:00,38578,2,0,0,0.5945
1341,15:18:00,15:18:00,9878,3,0,0,1.2928
1341,15:21:00,15:21:00,17699,4,0,0,2.4532
1341,15:24:00,15:24:00,38442,5,0,0,3.7354
1341,15:25:00,15:25:00,38441,6,0,0,4.2866
1341,15:30:00,15:30:00,37378,7,0,0,5.7271
1341,15:32:00,15:32:00,37377,8,0,0,6.0201
1341,15:34:00,15:34:00,37376,9,0,0,6.3670
1341,15:36:00,15:36:00,36994,10,0,0,6.6161
1341,15:38:00,15:38:00,36995,11,0,0,6.9106
1341,15:40:00,15:40:00,36996,12,0,0,7.3184
1341,15:41:00,15:41:00,36997,13,0,0,7.5958
1341,15:44:00,15:44:00,36998,14,0,0,8.2771
1341,15:47:00,15:47:00,36999,15,0,0,9.1502
1341,15:49:00,15:49:00,37000,16,0,0,9.4917
1341,15:51:00,15:51:00,37001,17,0,0,10.0589
1342,15:29:00,15:29:00,38579,1,0,0,0.0000
1342,15:31:00,15:31:00,38578,2,0,0,0.5945
1342,15:33:00,15:33:00,9878,3,0,0,1.2928
1342,15:36:00,15:36:00,17699,4,0,0,2.4532
1342,15:39:00,15:39:00,38442,5,0,0,3.7354
1342,15:40:00,15:40:00,38441,6,0,0,4.2866
1342,15:45:00,15:45:00,37378,7,0,0,5.7271
1342,15:47:00,15:47:00,37377,8,0,0,6.0201
1342,15:49:00,15:49:00,37376,9,0,0,6.3670
1342,15:51:00,15:51:00,36994,10,0,0,6.6161
1342,15:53:00,15:53:00,36995,11,0,0,6.9106
1342,15:55:00,15:55:00,36996,12,0,0,7.3184
1342,15:56:00,15:56:00,36997,13,0,0,7.5958
1342,15:59:00,15:59:00,36998,14,0,0,8.2771
1342,16:02:00,16:02:00,36999,15,0,0,9.1502
1342,16:04:00,16:04:00,37000,16,0,0,9.4917
1342,16:06:00,16:06:00,37001,17,0,0,10.0589
1343,15:37:00,15:37:00,38579,1,0,0,0.0000
1343,15:39:00,15:39:00,38578,2,0,0,0.5945
1343,15:41:00,15:41:00,9878,3,0,0,1.2928
1343,15:44:00,15:44:00,17699,4,0,0,2.4532
1343,15:47:00,15:47:00,38442,5,0,0,3.7354
1343,15:48:00,15:48:00,38441,6,0,0,4.2866
1343,15:53:00,15:53:00,37378,7,0,0,5.7271
1343,15:55:00,15:55:00,37377,8,0,0,6.0201
1343,15:57:00,15:57:00,37376,9,0,0,6.3670
1343,15:59:00,15:59:00,36994,10,0,0,6.6161
1343,16:01:00,16:01:00,36995,11,0,0,6.9106
1343,16:03:00,16:03:00,36996,12,0,0,7.3184
1343,16:04:00,16:04:00,36997,13,0,0,7.5958
1343,16:07:00,16:07:00,36998,14,0,0,8.2771
1343,16:10:00,16:10:00,36999,15,0,0,9.1502
1343,16:12:00,16:12:00,37000,16,0,0,9.4917
1343,16:14:00,16:14:00,37001,17,0,0,10.0589
1344,15:46:00,15:46:00,38579,1,0,0,0.0000
1344,15:48:00,15:48:00,38578,2,0,0,0.5945
1344,15:50:00,15:50:00,9878,3,0,0,1.2928
1344,15:53:00,15:53:00,17699,4,0,0,2.4532
1344,15:56:00,15:56:00,38442,5,0,0,3.7354
1344,15:57:00,15:57:00,38441,6,0,0,4.2866
1344,16:02:00,16:02:00,37378,7,0,0,5.7271
1344,16:04:00,16:04:00,37377,8,0,0,6.0201
1344,16:06:00,16:06:00,37376,9,0,0,6.3670
1344,16:08:00,16:08:00,36994,10,0,0,6.6161
1344,16:10:00,16:10:00,36995,11,0,0,6.9106
1344,16:12:00,16:12:00,36996,12,0,0,7.3184
1344,16:13:00,16:13:00,36997,13,0,0,7.5958
1344,16:16:00,16:16:00,36998,14,0,0,8.2771
1344,16:19:00,16:19:00,36999,15,0,0,9.1502
1344,16:21:00,16:21:00,37000,16,0,0,9.4917
1344,16:23:00,16:23:00,37001,17,0,0,10.0589
1345,15:54:00,15:54:00,38579,1,0,0,0.0000
1345,15:56:00,15:56:00,38578,2,0,0,0.5945
1345,15:58:00,15:58:00,9878,3,0,0,1.2928
1345,16:01:00,16:01:00,17699,4,0,0,2.4532
1345,16:04:00,16:04:00,38442,5,0,0,3.7354
1345,16:05:00,16:05:00,38441,6,0,0,4.2866
1345,16:10:00,16:10:00,37378,7,0,0,5.7271
1345,16:12:00,16:12:00,37377,8,0,0,6.0201
1345,16:14:00,16:14:00,37376,9,0,0,6.3670
1345,16:16:00,16:16:00,36994,10,0,0,6.6161
1345,16:18:00,16:18:00,36995,11,0,0,6.9106
1345,16:20:00,16:20:00,36996,12,0,0,7.3184
1345,16:21:00,16:21:00,36997,13,0,0,7.5958
1345,16:24:00,16:24:00,36998,14,0,0,8.2771
1345,16:27:00,16:27:00,36999,15,0,0,9.1502
1345,16:29:00,16:29:00,37000,16,0,0,9.4917
1345,16:31:00,16:31:00,37001,17,0,0,10.0589
1346,16:05:00,16:05:00,38579,1,0,0,0.0000
1346,16:07:00,16:07:00,38578,2,0,0,0.5945
1346,16:09:00,16:09:00,9878,3,0,0,1.2928
1346,16:12:00,16:12:00,17699,4,0,0,2.4532
1346,16:15:00,16:15:00,38442,5,0,0,3.7354
1346,16:16:00,16:16:00,38441,6,0,0,4.2866
1346,16:21:00,16:21:00,37378,7,0,0,5.7271
1346,16:23:00,16:23:00,37377,8,0,0,6.0201
1346,16:25:00,16:25:00,37376,9,0,0,6.3670
1346,16:27:00,16:27:00,36994,10,0,0,6.6161
1346,16:29:00,16:29:00,36995,11,0,0,6.9106
1346,16:31:00,16:31:00,36996,12,0,0,7.3184
1346,16:32:00,16:32:00,36997,13,0,0,7.5958
1346,16:35:00,16:35:00,36998,14,0,0,8.2771
