route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,245979924597997,245979924597997+244208+0,Southeast,9950,1,,3,1,0
1,245981924598266,245981924598266+243791+0,Grand Central Terminal,8824,1,,1,0,0
1,245982024598207,245982024598207+243828+0,Poughkeepsie,8839,0,,12,0,0
1,245980624598207,245980624598207+243864+0,Grand Central Terminal,8856,1,,1,0,0
1,245984724598546,245984724598546+243899+0,Poughkeepsie,8897,0,,12,0,0
1,245980624598067,245980624598067+243900+0,Poughkeepsie,8897,0,,12,0,0
1,245985524599037,245985524599037+243900+0,Poughkeepsie,8897,0,,12,0,0
1,245980524598056,245980524598056+243900+0,Poughkeepsie,8897,0,,12,0,0
2,245982724598331,245982724598331+243957+0,Grand Central Terminal,9328,1,,3,0,0
2,245980624598207,245980624598207+244082+0,Grand Central Terminal,9602,1,,3,0,0
2,245980524599036,245980524599036+244083+0,Grand Central Terminal,9602,1,,3,0,0
2,245984024599036,245984024599036+244118+0,Southeast,9631,0,,14,0,0
2,245983424599036,245983424599036+244157+0,Grand Central Terminal,9662,1,,3,0,0
2,245980524598056,245980524598056+244211+0,Wassaic,9963,0,,14,0,0
2,245979924597997,245979924597997+244212+0,Southeast,9966,1,,3,1,0
2,245983424599036,245983424599036+244212+0,Southeast,9966,1,,3,0,0
2,245982724598337,245982724598337+244212+0,Southeast,9966,1,,3,0,0
2,245979624597974,245979624597974+244214+0,Southeast,998,1,,3,1,0
1,245983424598347,245983424598347+243794+0,Grand Central Terminal,8824,1,,1,0,0
1,245979824597986,245979824597986+243901+0,Croton-Harmon,8898,1,,1,1,0
1,245983424599036,245983424599036+243903+0,Croton-Harmon,8898,1,,1,0,0
1,245983524598391,245983524598391+243904+0,Grand Central Terminal,890,1,,1,0,0
1,245981624598183,245981624598183+243904+0,Grand Central Terminal,890,1,,1,0,0
1,245982124598251,245982124598251+243904+0,Grand Central Terminal,890,1,,1,0,0
1,245983524598395,245983524598395+243904+0,Grand Central Terminal,890,1,,1,0,0
1,245979624597974,245979624597974+243904+0,Grand Central Terminal,890,1,,1,1,0
2,245982724598336,245982724598336+243958+0,Crestwood,9329,0,,14,0,0
2,245980424598045,245980424598045+243959+0,Wassaic,933,0,,14,0,0
2,245980724598254,245980724598254+243959+0,Wassaic,933,0,,14,0,0
2,245980524598056,245980524598056+244029+0,Grand Central Terminal,9534,1,,3,0,0
