route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX23,ECPB2-EC_B2-Weekday-02,32982448-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320949,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982449-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320953,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982450-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320955,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982451-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320951,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982452-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320953,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982453-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320924,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982454-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320953,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982455-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320919,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982456-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320958,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982457-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320959,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982458-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320958,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982459-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320959,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982460-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320958,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982461-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320959,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982462-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320938,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982463-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320961,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982464-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320962,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982465-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320963,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982466-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320938,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982467-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320957,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982468-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320964,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982469-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320962,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982470-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320942,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982471-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320963,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982472-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320938,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982473-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982474-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320964,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982475-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320960,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982476-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320942,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982477-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320966,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982478-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320938,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982479-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982480-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320964,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982481-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320960,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982482-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320942,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982483-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320966,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982484-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320961,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982485-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320964,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982486-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320960,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982487-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320963,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982488-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982489-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320963,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982490-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320964,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982491-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320962,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982492-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982493-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320941,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982494-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320962,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982495-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982496-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320941,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982497-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320962,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982498-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982499-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320941,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982500-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 5-4-3-2-1",1,6320965,BX230079
BX23,ECPB2-EC_B2-Weekday-02,32982501-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 1-2-3-4-5",0,6320945,BX230083
BX23,ECPB2-EC_B2-Weekday-02,32982502-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 1-2-3-4-5",0,6320952,BX230083
BX23,ECPB2-EC_B2-Weekday-02,32982503-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 1-2-3-4-5",0,6320953,BX230083
BX23,ECPB2-EC_B2-Weekday-02,32982504-ECPB2-EC_B2-Weekday-02,"CO-OP CITY LOOP via SECTIONS 1-2-3-4-5",0,6320949,BX230083
QM20,ECPB2-EC_B2-Weekday-02,32982605-ECPB2-EC_B2-Weekday-02,"MIDTOWN 57 ST via 6 AV",1,6320743,QM200142
QM20,ECPB2-EC_B2-Weekday-02,32982606-ECPB2-EC_B2-Weekday-02,"MIDTOWN 57 ST via 6 AV",1,6320812,QM200142
QM20,ECPB2-EC_B2-Weekday-02,32982607-ECPB2-EC_B2-Weekday-02,"MIDTOWN 57 ST via 6 AV",1,6320771,QM200142
BXM10,ECPB2-EC_B2-Weekday-02,32982614-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320737,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982615-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320847,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982616-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320750,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982617-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320759,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982618-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320769,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982619-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320783,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982620-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320807,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982621-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320814,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982622-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320820,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982623-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320834,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982624-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320836,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982625-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320845,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982626-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320747,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982627-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320777,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982628-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320782,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982629-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320878,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982630-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320876,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982631-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320863,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982632-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320866,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982633-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320840,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982634-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320906,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982635-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320887,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982636-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320890,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982637-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320875,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982638-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320884,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982639-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320867,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982640-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320885,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982641-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320913,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982642-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320837,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982643-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320857,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982644-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320892,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982645-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320881,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982646-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320859,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982647-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320856,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982648-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320850,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982649-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320855,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982650-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320843,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982651-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320852,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982652-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320845,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982653-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320747,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982654-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320763,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982655-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320782,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982656-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320794,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982657-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320795,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982658-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320740,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982659-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320834,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982660-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320840,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982661-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320796,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982662-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320887,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982663-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320890,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982664-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320903,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982665-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320912,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982666-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320866,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982667-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320847,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982668-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320851,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982669-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320877,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982670-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320857,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982671-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320882,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982672-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320746,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982673-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320892,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982674-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320779,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982675-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320875,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982676-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320881,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982677-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320859,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982678-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320816,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982679-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320893,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982680-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320856,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982681-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320806,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982682-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320850,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982683-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320809,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982684-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320874,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982685-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320848,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982686-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320739,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982687-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320764,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982688-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320827,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982689-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320899,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982690-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320852,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982691-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320858,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982692-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320859,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982693-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320852,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982694-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320879,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982695-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320888,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982696-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320781,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982697-ECPB2-EC_B2-Weekday-02,"WILLIAMSBRIDGE BOSTON RD via MORRIS PK AV via EASTCHSTR RD",0,6320878,BXM100108
BXM10,ECPB2-EC_B2-Weekday-02,32982698-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320790,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982699-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320801,BXM100106
BXM10,ECPB2-EC_B2-Weekday-02,32982700-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320731,BXM100106
BXM6,ECPB2-EC_B2-Weekday-02,32982756-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320755,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982757-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320725,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982758-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320734,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982759-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320740,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982760-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320741,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982761-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320757,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982762-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320772,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982763-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320838,BXM60115
BXM6,ECPB2-EC_B2-Weekday-02,32982764-ECPB2-EC_B2-Weekday-02,"MIDTOWN 23 ST via 5 AV",1,6320894,BXM60115
