from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,245980724598254+243447+0,245982124598254+243889+0,1,
33,33,,,245980724598254+243452+0,245982124598254+243908+0,1,
33,33,,,245980724598254+243461+0,245982124598254+243927+0,1,
124,124,,,245980724598255+241676+0,245982124598255+241858+0,1,
124,124,,,245980724598255+241695+1,245982124598255+241892+1,1,
124,124,,,245980724598255+242019+0,245982124598255+241900+0,1,
131,131,,,245980724598255+242071+0,245982124598255+241900+0,1,
140,140,,,245980724598255+242118+0,245982124598255+241951+0,1,
140,140,,,245980724598255+242120+0,245982124598255+241963+0,1,
124,124,,,245980724598255+242043+0,245982124598255+241974+0,1,
140,140,,,245980724598255+242123+0,245982124598255+241974+0,1,
124,124,,,245982524598255+241765+0,245982124598255+241975+0,1,
124,124,,,245982124598255+241772+0,245982124598255+241981+0,1,
76,76,,,245980724598255+242935+0,245982124598255+242519+0,1,
74,74,,,245980724598255+242319+1,245982124598255+243107+1,1,
76,76,,,245982124598255+242618+0,245982124598255+243192+0,1,
76,76,,,245980724598255+242631+0,245982124598255+243204+0,1,
33,33,,,245982124598255+243751+0,245982124598255+243424+0,1,
33,33,,,245980724598254+243929+0,245982124598255+243463+0,1,
33,33,,,245980724598255+243314+0,245982124598255+243484+0,1,
33,33,,,245982524598255+243442+0,245982124598255+243806+0,1,
33,33,,,245980724598255+243447+0,245982124598255+243889+0,1,
33,33,,,245980724598255+243452+0,245982124598255+243908+0,1,
33,33,,,245980724598255+243461+0,245982124598255+243927+0,1,
124,124,,,245980724598255+241856+1,245982524598255+241682+1,1,
124,124,,,245980724598255+241909+0,245982524598255+241708+0,1,
124,124,,,245980724598255+242022+0,245982524598255+241708+0,1,
124,124,,,245982124598255+241963+0,245982524598255+241742+0,1,
124,124,,,245980724598255+242087+0,245982524598255+241750+0,1,
124,124,,,245980724598255+242043+0,245982524598255+241759+0,1,
124,124,,,245982124598255+241974+0,245982524598255+241759+0,1,
124,124,,,245980724598255+242047+0,245982524598255+241776+0,1,
124,124,,,245981424598255+241982+0,245982524598255+241776+0,1,
124,124,,,245980724598255+241655+0,245982524598255+241794+0,1,
124,124,,,245980724598255+241685+0,245982524598255+241874+0,1,
124,124,,,245980724598255+242030+0,245982524598255+241935+0,1,
124,124,,,245982124598255+241726+1,245982524598255+241945+1,1,
76,76,,,245982524598255+243061+0,245982524598255+242531+0,1,
76,76,,,245982524598255+243163+0,245982524598255+242599+0,1,
76,76,,,245980724598255+243177+0,245982524598255+242612+0,1,
94,94,,,245980724598255+244048+0,245982524598255+243061+0,1,
74,74,,,245980724598255+242323+1,245982524598255+243115+1,1,
76,76,,,245980724598255+242622+0,245982524598255+243198+0,1,
18,18,,,245980724598255+242343+0,245982524598255+243352+1,1,
33,33,,,245982124598255+243632+0,245982524598255+243417+0,1,
33,33,,,245982124598255+243781+0,245982524598255+243433+0,1,
18,18,,,245980724598255+242365+0,245982524598255+243442+0,1,
33,33,,,245980724598255+243378+1,245982524598255+243520+1,1,
33,33,,,245980724598255+243386+1,245982524598255+243520+1,1,
33,33,,,245980724598255+243458+0,245982524598255+243924+0,1,
124,124,,,245982724598287+242737+0,245982724598277+242948+0,1,
33,33,,,245982724598287+243866+0,245982724598277+243695+0,1,
33,33,,,245982724598337+243880+0,245982724598277+243723+0,1,
33,33,,,245982724598337+243555+0,245982724598277+243766+0,1,
33,33,,,245982724598337+243559+0,245982724598277+243773+0,1,
33,33,,,245982724598337+243617+0,245982724598277+243821+0,1,
33,33,,,245982724598337+243631+0,245982724598277+243831+0,1,
33,33,,,245982724598337+243653+0,245982724598277+243841+0,1,
33,33,,,245982724598337+243664+0,245982724598277+243847+0,1,
33,33,,,245982724598337+243729+0,245982724598277+243884+0,1,
76,76,,,245982724598337+244154+0,245982724598277+244045+0,1,
76,76,,,245982724598337+244157+0,245982724598277+244052+0,1,
76,76,,,245982724598287+244008+0,245982724598277+244091+0,1,
76,76,,,245982724598337+244037+0,245982724598277+244137+0,1,
76,76,,,245982724598277+244062+0,245982724598277+244166+0,1,
76,76,,,245982724598337+244066+0,245982724598277+244173+0,1,
124,124,,,245982724598281+242906+0,245982724598281+242694+0,1,
124,124,,,245982724598331+243123+0,245982724598281+242694+0,1,
124,124,,,245982724598331+242927+0,245982724598281+242716+0,1,
124,124,,,245982724598331+243131+0,245982724598281+242716+0,1,
124,124,,,245982724598331+242944+0,245982724598281+242733+0,1,
124,124,,,245982724598331+242963+0,245982724598281+242750+0,1,
124,124,,,245982724598331+243139+0,245982724598281+242750+0,1,
124,124,,,245982724598331+242981+0,245982724598281+242769+0,1,
124,124,,,245982724598331+243000+0,245982724598281+242786+0,1,
124,124,,,245982724598331+243149+0,245982724598281+242786+0,1,
124,124,,,245982724598331+243016+0,245982724598281+242804+0,1,
124,124,,,245982724598331+243035+0,245982724598281+242822+0,1,
124,124,,,245982724598331+243155+0,245982724598281+242822+0,1,
124,124,,,245982824598281+243057+0,245982724598281+242839+0,1,
124,124,,,245982724598281+243067+0,245982724598281+242847+0,1,
124,124,,,245982724598331+243164+0,245982724598281+242847+0,1,
124,124,,,245982724598281+243076+0,245982724598281+242853+0,1,
124,124,,,245982724598331+243166+0,245982724598281+242853+0,1,
124,124,,,245982724598281+243084+0,245982724598281+242857+0,1,
124,124,,,245982724598331+243168+0,245982724598281+242857+0,1,
124,124,,,245982724598281+243094+0,245982724598281+242867+0,1,
124,124,,,245982724598331+243171+0,245982724598281+242867+0,1,
124,124,,,245982724598331+242687+0,245982724598281+242895+0,1,
124,124,,,245982724598331+243123+0,245982724598281+242906+0,1,
124,124,,,245982724598331+243125+0,245982724598281+242912+0,1,
124,124,,,245982724598331+243129+0,245982724598281+242919+0,1,
131,131,,,245982724598331+243181+0,245982724598281+242919+0,1,
140,140,,,245982724598331+243207+0,245982724598281+242919+0,1,
124,124,,,245982724598281+242711+0,245982724598281+242920+0,1,
124,124,,,245982724598331+243135+0,245982724598281+242941+0,1,
124,124,,,245982724598331+243137+0,245982724598281+242952+0,1,
131,131,,,245982724598331+243183+0,245982724598281+242952+0,1,
140,140,,,245982724598331+243211+0,245982724598281+242952+0,1,
124,124,,,245982724598331+242740+0,245982724598281+242956+0,1,
124,124,,,245982724598331+242759+0,245982724598281+242974+0,1,
124,124,,,245982724598331+243143+0,245982724598281+242978+0,1,
124,124,,,245982724598331+243145+0,245982724598281+242989+0,1,
131,131,,,245982724598331+243187+0,245982724598281+242989+0,1,
140,140,,,245982724598331+243213+0,245982724598281+242989+0,1,
124,124,,,245982724598331+242775+0,245982724598281+242993+0,1,
124,124,,,245982724598331+242793+0,245982724598281+243010+0,1,
124,124,,,245982724598331+243151+0,245982724598281+243014+0,1,
124,124,,,245982724598331+243153+0,245982724598281+243023+0,1,
131,131,,,245982724598331+243191+0,245982724598281+243023+0,1,
140,140,,,245982724598331+243215+0,245982724598281+243023+0,1,
124,124,,,245982724598331+242812+0,245982724598281+243028+0,1,
124,124,,,245982724598331+242829+0,245982724598281+243045+0,1,
124,124,,,245982724598331+243157+0,245982724598281+243049+0,1,
124,124,,,245982724598281+242836+0,245982724598281+243053+0,1,
124,124,,,245982724598331+243164+0,245982724598281+243067+0,1,
131,131,,,245982724598331+243194+0,245982724598281+243067+0,1,
140,140,,,245982724598331+243224+0,245982724598281+243067+0,1,
124,124,,,245982724598331+242848+0,245982724598281+243071+0,1,
124,124,,,245982724598331+243166+0,245982724598281+243076+0,1,
124,124,,,245982724598331+243168+0,245982724598281+243084+0,1,
124,124,,,245982724598281+242863+0,245982724598281+243091+0,1,
124,124,,,245982724598331+243171+0,245982724598281+243094+0,1,
140,140,,,245982724598331+243227+0,245982724598281+243094+0,1,
33,33,,,245982824598331+243763+0,245982724598281+243552+0,1,
33,33,,,245982724598281+243778+0,245982724598281+243561+0,1,
33,33,,,245982824598281+243796+0,245982724598281+243577+0,1,
33,33,,,245982824598281+243816+0,245982724598281+243605+0,1,
33,33,,,245982724598281+243836+0,245982724598281+243637+0,1,
33,33,,,245982724598281+243846+0,245982724598281+243655+0,1,
33,33,,,245982724598281+243852+0,245982724598281+243667+0,1,
33,33,,,245982724598331+243859+0,245982724598281+243680+0,1,
33,33,,,245982724598331+243875+0,245982724598281+243709+0,1,
33,33,,,245982724598281+243888+0,245982724598281+243730+0,1,
33,33,,,245982824598281+243895+0,245982724598281+243740+0,1,
33,33,,,245982724598337+243902+0,245982724598281+243748+0,1,
33,33,,,245982824598281+243545+0,245982724598281+243759+0,1,
33,33,,,245982724598281+243550+0,245982724598281+243762+0,1,
33,33,,,245982724598331+243570+0,245982724598281+243780+0,1,
33,33,,,245982724598331+243576+0,245982724598281+243790+0,1,
33,33,,,245982724598331+243591+0,245982724598281+243799+0,1,
33,33,,,245982724598331+243602+0,245982724598281+243810+0,1,
33,33,,,245982724598331+243677+0,245982724598281+243855+0,1,
33,33,,,245982724598331+243692+0,245982724598281+243862+0,1,
33,33,,,245982724598331+243703+0,245982724598281+243870+0,1,
33,33,,,245982724598331+243746+0,245982724598281+243900+0,1,
76,76,,,245982724598331+244117+0,245982724598281+244026+0,1,
76,76,,,245982724598331+244133+0,245982724598281+244036+0,1,
76,76,,,245982724598331+244162+0,245982724598281+244058+0,1,
76,76,,,245982724598281+244169+0,245982724598281+244065+0,1,
76,76,,,245982724598281+244176+0,245982724598281+244069+0,1,
76,76,,,245982724598331+244032+0,245982724598281+244126+0,1,
76,76,,,245982724598331+244042+0,245982724598281+244149+0,1,
76,76,,,245982724598331+244047+0,245982724598281+244156+0,1,
76,76,,,245982724598281+244055+0,245982724598281+244161+0,1,
94,94,,,245982724598331+244213+0,245982724598281+244176+0,1,
76,76,,,245982724598281+244076+0,245982724598281+244179+0,1,
124,124,,,245982724598287+242906+0,245982724598287+242694+0,1,
124,124,,,245982724598337+243123+0,245982724598287+242694+0,1,
124,124,,,245982724598337+242927+0,245982724598287+242716+0,1,
124,124,,,245982724598337+243131+0,245982724598287+242716+0,1,
124,124,,,245982724598337+242944+0,245982724598287+242733+0,1,
124,124,,,245982724598337+242963+0,245982724598287+242750+0,1,
124,124,,,245982724598337+243139+0,245982724598287+242750+0,1,
124,124,,,245982724598337+242981+0,245982724598287+242769+0,1,
124,124,,,245982724598337+243000+0,245982724598287+242786+0,1,
124,124,,,245982724598337+243149+0,245982724598287+242786+0,1,
124,124,,,245982724598337+243016+0,245982724598287+242804+0,1,
124,124,,,245982724598337+243035+0,245982724598287+242822+0,1,
124,124,,,245982724598337+243155+0,245982724598287+242822+0,1,
124,124,,,245982724598277+243056+0,245982724598287+242839+0,1,
124,124,,,245982724598287+243067+0,245982724598287+242847+0,1,
124,124,,,245982724598337+243164+0,245982724598287+242847+0,1,
124,124,,,245982724598287+243076+0,245982724598287+242853+0,1,
124,124,,,245982724598337+243166+0,245982724598287+242853+0,1,
124,124,,,245982724598287+243084+0,245982724598287+242857+0,1,
124,124,,,245982724598337+243168+0,245982724598287+242857+0,1,
124,124,,,245982724598287+243094+0,245982724598287+242867+0,1,
124,124,,,245982724598337+243171+0,245982724598287+242867+0,1,
124,124,,,245982724598337+242687+0,245982724598287+242895+0,1,
124,124,,,245982724598337+243123+0,245982724598287+242906+0,1,
124,124,,,245982724598337+243125+0,245982724598287+242912+0,1,
124,124,,,245982724598337+243129+0,245982724598287+242919+0,1,
131,131,,,245982724598337+243181+0,245982724598287+242919+0,1,
140,140,,,245982724598337+243207+0,245982724598287+242919+0,1,
124,124,,,245982724598287+242711+0,245982724598287+242920+0,1,
124,124,,,245982724598337+243135+0,245982724598287+242941+0,1,
124,124,,,245982724598337+243137+0,245982724598287+242952+0,1,
131,131,,,245982724598337+243183+0,245982724598287+242952+0,1,
140,140,,,245982724598337+243211+0,245982724598287+242952+0,1,
124,124,,,245982724598337+242740+0,245982724598287+242956+0,1,
124,124,,,245982724598337+242759+0,245982724598287+242974+0,1,
124,124,,,245982724598337+243143+0,245982724598287+242978+0,1,
124,124,,,245982724598337+243145+0,245982724598287+242989+0,1,
131,131,,,245982724598337+243187+0,245982724598287+242989+0,1,
140,140,,,245982724598337+243213+0,245982724598287+242989+0,1,
124,124,,,245982724598337+242775+0,245982724598287+242993+0,1,
124,124,,,245982724598337+242793+0,245982724598287+243010+0,1,
124,124,,,245982724598337+243151+0,245982724598287+243014+0,1,
124,124,,,245982724598337+243153+0,245982724598287+243023+0,1,
131,131,,,245982724598337+243191+0,245982724598287+243023+0,1,
140,140,,,245982724598337+243215+0,245982724598287+243023+0,1,
124,124,,,245982724598337+242812+0,245982724598287+243028+0,1,
124,124,,,245982724598337+242829+0,245982724598287+243045+0,1,
124,124,,,245982724598337+243157+0,245982724598287+243049+0,1,
124,124,,,245982724598287+242836+0,245982724598287+243053+0,1,
124,124,,,245982724598337+243164+0,245982724598287+243067+0,1,
131,131,,,245982724598337+243194+0,245982724598287+243067+0,1,
140,140,,,245982724598337+243224+0,245982724598287+243067+0,1,
124,124,,,245982724598337+242848+0,245982724598287+243071+0,1,
124,124,,,245982724598337+243166+0,245982724598287+243076+0,1,
124,124,,,245982724598337+243168+0,245982724598287+243084+0,1,
124,124,,,245982724598287+242863+0,245982724598287+243091+0,1,
124,124,,,245982724598337+243171+0,245982724598287+243094+0,1,
140,140,,,245982724598337+243227+0,245982724598287+243094+0,1,
33,33,,,245982724598277+243763+0,245982724598287+243552+0,1,
33,33,,,245982724598287+243778+0,245982724598287+243561+0,1,
33,33,,,245982724598277+243795+0,245982724598287+243577+0,1,
33,33,,,245982724598277+243815+0,245982724598287+243605+0,1,
33,33,,,245982724598287+243836+0,245982724598287+243637+0,1,
33,33,,,245982724598287+243846+0,245982724598287+243655+0,1,
33,33,,,245982724598287+243852+0,245982724598287+243667+0,1,
33,33,,,245982724598337+243859+0,245982724598287+243680+0,1,
33,33,,,245982724598337+243875+0,245982724598287+243709+0,1,
33,33,,,245982724598287+243888+0,245982724598287+243730+0,1,
33,33,,,245982724598277+243897+0,245982724598287+243740+0,1,
33,33,,,245980624598266+243902+0,245982724598287+243748+0,1,
33,33,,,245982724598277+243544+0,245982724598287+243759+0,1,
33,33,,,245982724598287+243550+0,245982724598287+243762+0,1,
33,33,,,245982724598337+243570+0,245982724598287+243780+0,1,
33,33,,,245982724598337+243576+0,245982724598287+243790+0,1,
33,33,,,245982724598337+243591+0,245982724598287+243799+0,1,
33,33,,,245982724598337+243602+0,245982724598287+243810+0,1,
33,33,,,245982724598337+243677+0,245982724598287+243855+0,1,
33,33,,,245982724598337+243692+0,245982724598287+243862+0,1,
33,33,,,245982724598337+243703+0,245982724598287+243870+0,1,
33,33,,,245982724598337+243746+0,245982724598287+243900+0,1,
76,76,,,245982724598337+244117+0,245982724598287+244026+0,1,
76,76,,,245982724598337+244133+0,245982724598287+244036+0,1,
76,76,,,245982724598337+244162+0,245982724598287+244058+0,1,
76,76,,,245982724598287+244169+0,245982724598287+244065+0,1,
76,76,,,245982724598287+244176+0,245982724598287+244069+0,1,
76,76,,,245982724598337+244032+0,245982724598287+244126+0,1,
76,76,,,245982724598337+244042+0,245982724598287+244149+0,1,
76,76,,,245982724598337+244047+0,245982724598287+244156+0,1,
76,76,,,245982724598287+244055+0,245982724598287+244161+0,1,
94,94,,,245982724598337+244213+0,245982724598287+244176+0,1,
76,76,,,245982724598287+244076+0,245982724598287+244179+0,1,
124,124,,,245982724598281+242901+0,245982724598331+242691+0,1,
124,124,,,245982724598281+242912+0,245982724598331+242699+0,1,
124,124,,,245982724598331+243125+0,245982724598331+242699+0,1,
124,124,,,245982724598331+243129+0,245982724598331+242706+0,1,
124,124,,,245982724598281+242941+0,245982724598331+242725+0,1,
124,124,,,245982724598331+243135+0,245982724598331+242725+0,1,
124,124,,,245982724598281+242952+0,245982724598331+242738+0,1,
124,124,,,245982724598331+243137+0,245982724598331+242738+0,1,
124,124,,,245982724598281+242960+0,245982724598331+242742+0,1,
124,124,,,245982724598281+242971+0,245982724598331+242757+0,1,
124,124,,,245982724598281+242978+0,245982724598331+242761+0,1,
124,124,,,245982724598331+243143+0,245982724598331+242761+0,1,
124,124,,,245982724598281+242989+0,245982724598331+242774+0,1,
124,124,,,245982724598331+243145+0,245982724598331+242774+0,1,
124,124,,,245982724598281+242997+0,245982724598331+242777+0,1,
124,124,,,245982724598281+243007+0,245982724598331+242791+0,1,
124,124,,,245982724598281+243014+0,245982724598331+242796+0,1,
124,124,,,245982724598331+243151+0,245982724598331+242796+0,1,
124,124,,,245982724598281+243023+0,245982724598331+242809+0,1,
124,124,,,245982724598331+243153+0,245982724598331+242809+0,1,
124,124,,,245982724598281+243032+0,245982724598331+242814+0,1,
124,124,,,245982724598281+243042+0,245982724598331+242827+0,1,
124,124,,,245982724598281+243049+0,245982724598331+242831+0,1,
124,124,,,245982724598331+243157+0,245982724598331+242831+0,1,
124,124,,,245982724598337+243098+0,245982724598331+242878+0,1,
124,124,,,245982724598331+242696+0,245982724598331+242907+0,1,
124,124,,,245982724598281+242703+0,245982724598331+242914+0,1,
124,124,,,245982724598331+243131+0,245982724598331+242927+0,1,
124,124,,,245982724598281+242720+0,245982724598331+242929+0,1,
124,124,,,245982724598281+242730+0,245982724598331+242942+0,1,
124,124,,,245982724598281+242747+0,245982724598331+242961+0,1,
124,124,,,245982724598331+243139+0,245982724598331+242963+0,1,
124,124,,,245982724598281+242756+0,245982724598331+242966+0,1,
124,124,,,245982724598281+242766+0,245982724598331+242979+0,1,
124,124,,,245982724598281+242773+0,245982724598331+242984+0,1,
124,124,,,245982724598281+242781+0,245982724598331+242998+0,1,
124,124,,,245982724598331+243149+0,245982724598331+243000+0,1,
124,124,,,245982724598281+242790+0,245982724598331+243002+0,1,
124,124,,,245982724598281+242801+0,245982724598331+243015+0,1,
124,124,,,245982724598281+242808+0,245982724598331+243018+0,1,
124,124,,,245982724598281+242819+0,245982724598331+243033+0,1,
124,124,,,245982724598331+243155+0,245982724598331+243035+0,1,
124,124,,,245982724598281+242826+0,245982724598331+243037+0,1,
124,124,,,245982724598281+242844+0,245982724598331+243062+0,1,
124,124,,,245982724598331+242854+0,245982724598331+243078+0,1,
131,131,,,245982724598331+243200+0,245982724598331+243098+0,1,
124,124,,,245982724598331+242902+0,245982724598331+243122+0,1,
124,124,,,245982724598331+242696+0,245982724598331+243124+0,1,
124,124,,,245982724598331+242907+0,245982724598331+243124+0,1,
124,124,,,245982724598281+242703+0,245982724598331+243128+0,1,
124,124,,,245982724598331+242914+0,245982724598331+243128+0,1,
124,124,,,245982724598281+242711+0,245982724598331+243130+0,1,
124,124,,,245982724598281+242920+0,245982724598331+243130+0,1,
124,124,,,245982724598281+242720+0,245982724598331+243132+0,1,
124,124,,,245982724598331+242929+0,245982724598331+243132+0,1,
124,124,,,245982724598281+242730+0,245982724598331+243136+0,1,
124,124,,,245982724598331+242942+0,245982724598331+243136+0,1,
124,124,,,245982724598281+242956+0,245982724598331+243138+0,1,
124,124,,,245982724598331+242740+0,245982724598331+243138+0,1,
124,124,,,245982724598281+242756+0,245982724598331+243142+0,1,
124,124,,,245982724598331+242966+0,245982724598331+243142+0,1,
124,124,,,245982724598281+242766+0,245982724598331+243144+0,1,
124,124,,,245982724598331+242979+0,245982724598331+243144+0,1,
124,124,,,245982724598281+242993+0,245982724598331+243146+0,1,
124,124,,,245982724598331+242775+0,245982724598331+243146+0,1,
124,124,,,245982724598281+242790+0,245982724598331+243150+0,1,
124,124,,,245982724598331+243002+0,245982724598331+243150+0,1,
124,124,,,245982724598281+242801+0,245982724598331+243152+0,1,
124,124,,,245982724598331+243015+0,245982724598331+243152+0,1,
124,124,,,245982724598281+243028+0,245982724598331+243154+0,1,
124,124,,,245982724598331+242812+0,245982724598331+243154+0,1,
124,124,,,245982724598281+242826+0,245982724598331+243156+0,1,
124,124,,,245982724598331+243037+0,245982724598331+243156+0,1,
124,124,,,245982724598281+242836+0,245982724598331+243158+0,1,
124,124,,,245982724598281+243053+0,245982724598331+243158+0,1,
124,124,,,245982724598281+243071+0,245982724598331+243165+0,1,
124,124,,,245982724598331+242848+0,245982724598331+243165+0,1,
124,124,,,245982724598331+242854+0,245982724598331+243167+0,1,
124,124,,,245982724598331+243078+0,245982724598331+243167+0,1,
124,124,,,245982724598331+243101+0,245982724598331+243176+0,1,
131,131,,,245982724598331+242914+0,245982724598331+243180+0,1,
131,131,,,245982724598331+242942+0,245982724598331+243182+0,1,
131,131,,,245982724598331+242979+0,245982724598331+243186+0,1,
131,131,,,245982724598331+243015+0,245982724598331+243190+0,1,
131,131,,,245982724598281+243071+0,245982724598331+243195+0,1,
140,140,,,245982724598331+242907+0,245982724598331+243203+0,1,
140,140,,,245982724598331+242929+0,245982724598331+243208+0,1,
140,140,,,245982724598331+242966+0,245982724598331+243212+0,1,
140,140,,,245982724598331+243002+0,245982724598331+243214+0,1,
140,140,,,245982724598331+243037+0,245982724598331+243218+0,1,
140,140,,,245982724598331+243078+0,245982724598331+243225+0,1,
33,33,,,245982824598281+243770+0,245982724598331+243556+0,1,
33,33,,,245982824598331+243786+0,245982724598331+243571+0,1,
33,33,,,245982824598281+243805+0,245982724598331+243592+0,1,
33,33,,,245982724598281+243826+0,245982724598331+243618+0,1,
33,33,,,245982724598331+243537+0,245982724598331+243754+0,1,
33,33,,,245982724598331+243720+0,245982724598331+243878+0,1,
33,33,,,245982724598281+243737+0,245982724598331+243893+0,1,
68,68,,,245982824598331+244108+0,245982724598331+243953+0,1,
68,68,,,245982724598281+244116+0,245982724598331+243957+0,1,
76,76,,,245982824598281+244085+0,245982724598331+244002+0,1,
76,76,,,245982724598331+244087+0,245982724598331+244004+0,1,
76,76,,,245982724598331+244093+0,245982724598331+244009+0,1,
76,76,,,245982724598331+244095+0,245982724598331+244012+0,1,
76,76,,,245982724598331+244101+0,245982724598331+244014+0,1,
76,76,,,245982724598331+244106+0,245982724598331+244016+0,1,
76,76,,,245982724598331+244111+0,245982724598331+244021+0,1,
76,76,,,245982724598331+244120+0,245982724598331+244029+0,1,
76,76,,,245982724598331+244122+0,245982724598331+244031+0,1,
76,76,,,245982724598331+244129+0,245982724598331+244033+0,1,
76,76,,,245982724598331+244143+0,245982724598331+244038+0,1,
76,76,,,245982724598331+244147+0,245982724598331+244041+0,1,
94,94,,,245982724598331+244195+0,245982724598331+244093+0,1,
76,76,,,245982724598331+244010+0,245982724598331+244094+0,1,
76,76,,,245982724598331+244013+0,245982724598331+244096+0,1,
94,94,,,245982724598331+244197+0,245982724598331+244101+0,1,
76,76,,,245982724598281+244019+0,245982724598331+244107+0,1,
94,94,,,245982724598331+244201+0,245982724598331+244111+0,1,
76,76,,,245982724598331+244022+0,245982724598331+244112+0,1,
76,76,,,245982724598281+244027+0,245982724598331+244118+0,1,
94,94,,,245982724598331+244203+0,245982724598331+244120+0,1,
76,76,,,245982724598331+244030+0,245982724598331+244121+0,1,
94,94,,,245982724598331+244205+0,245982724598331+244129+0,1,
76,76,,,245982724598331+244034+0,245982724598331+244130+0,1,
94,94,,,245982724598331+244208+0,245982724598331+244143+0,1,
76,76,,,245982724598331+244040+0,245982724598331+244144+0,1,
94,94,,,245982724598331+244210+0,245982724598331+244154+0,1,
94,94,,,245982724598331+244212+0,245982724598331+244162+0,1,
76,76,,,245982724598331+244078+0,245982724598331+244183+0,1,
94,94,,,245982824598281+244092+0,245982724598331+244194+0,1,
94,94,,,245982724598331+244096+0,245982724598331+244196+0,1,
94,94,,,245982724598331+244107+0,245982724598331+244200+0,1,
94,94,,,245982724598331+244118+0,245982724598331+244202+0,1,
94,94,,,245982724598281+244126+0,245982724598331+244204+0,1,
94,94,,,245982824598281+244138+0,245982724598331+244206+0,1,
94,94,,,245982724598281+244149+0,245982724598331+244209+0,1,
94,94,,,245982724598281+244161+0,245982724598331+244211+0,1,
94,94,,,245982724598331+244178+0,245982724598331+244216+0,1,
124,124,,,245980524599036+242900+0,245982724598336+242691+0,1,
124,124,,,245980524599036+242911+0,245982724598336+242699+0,1,
124,124,,,245982724598336+243125+0,245982724598336+242699+0,1,
124,124,,,245982724598336+243129+0,245982724598336+242706+0,1,
124,124,,,245980524599036+242940+0,245982724598336+242725+0,1,
124,124,,,245982724598336+243135+0,245982724598336+242725+0,1,
124,124,,,245980524599036+242951+0,245982724598336+242738+0,1,
124,124,,,245982724598336+243137+0,245982724598336+242738+0,1,
124,124,,,245980524599036+242959+0,245982724598336+242742+0,1,
124,124,,,245980524599036+242970+0,245982724598336+242757+0,1,
124,124,,,245980524599036+242977+0,245982724598336+242761+0,1,
124,124,,,245982724598336+243143+0,245982724598336+242761+0,1,
124,124,,,245980524599036+242988+0,245982724598336+242774+0,1,
124,124,,,245982724598336+243145+0,245982724598336+242774+0,1,
124,124,,,245980524599036+242996+0,245982724598336+242777+0,1,
124,124,,,245980524599036+243006+0,245982724598336+242791+0,1,
124,124,,,245980524599036+243013+0,245982724598336+242796+0,1,
124,124,,,245982724598336+243151+0,245982724598336+242796+0,1,
124,124,,,245980524599036+243022+0,245982724598336+242809+0,1,
124,124,,,245982724598336+243153+0,245982724598336+242809+0,1,
124,124,,,245980524599036+243031+0,245982724598336+242814+0,1,
124,124,,,245980524599036+243041+0,245982724598336+242827+0,1,
124,124,,,245980524599036+243048+0,245982724598336+242831+0,1,
124,124,,,245982724598336+243157+0,245982724598336+242831+0,1,
124,124,,,245983224598325+241992+0,245982724598336+242878+0,1,
124,124,,,245982724598336+242696+0,245982724598336+242907+0,1,
124,124,,,245980524599036+242702+0,245982724598336+242914+0,1,
124,124,,,245982724598336+243131+0,245982724598336+242927+0,1,
124,124,,,245980524599036+242719+0,245982724598336+242929+0,1,
124,124,,,245980524599036+242729+0,245982724598336+242942+0,1,
124,124,,,245980524599036+242746+0,245982724598336+242961+0,1,
124,124,,,245982724598336+243139+0,245982724598336+242963+0,1,
124,124,,,245980524599036+242755+0,245982724598336+242966+0,1,
124,124,,,245980524599036+242765+0,245982724598336+242979+0,1,
124,124,,,245980524599036+242772+0,245982724598336+242984+0,1,
124,124,,,245980524599036+242783+0,245982724598336+242998+0,1,
124,124,,,245982724598336+243149+0,245982724598336+243000+0,1,
124,124,,,245980524599036+242789+0,245982724598336+243002+0,1,
124,124,,,245980524599036+242800+0,245982724598336+243015+0,1,
124,124,,,245980524599036+242807+0,245982724598336+243018+0,1,
124,124,,,245980524599036+242818+0,245982724598336+243033+0,1,
124,124,,,245982724598336+243155+0,245982724598336+243035+0,1,
124,124,,,245980524599036+242825+0,245982724598336+243037+0,1,
124,124,,,245980524599036+242843+0,245982724598336+243062+0,1,
124,124,,,245982724598336+242854+0,245982724598336+243078+0,1,
131,131,,,245982724598336+243200+0,245982724598336+243098+0,1,
124,124,,,245983224598325+241781+0,245982724598336+243101+0,1,
124,124,,,245982724598336+242902+0,245982724598336+243122+0,1,
124,124,,,245982724598336+242696+0,245982724598336+243124+0,1,
124,124,,,245982724598336+242907+0,245982724598336+243124+0,1,
124,124,,,245980524599036+242702+0,245982724598336+243128+0,1,
124,124,,,245982724598336+242914+0,245982724598336+243128+0,1,
124,124,,,245980524599036+242710+0,245982724598336+243130+0,1,
124,124,,,245980524599036+242922+0,245982724598336+243130+0,1,
124,124,,,245980524599036+242719+0,245982724598336+243132+0,1,
124,124,,,245982724598336+242929+0,245982724598336+243132+0,1,
124,124,,,245980524599036+242729+0,245982724598336+243136+0,1,
124,124,,,245982724598336+242942+0,245982724598336+243136+0,1,
124,124,,,245980524599036+242955+0,245982724598336+243138+0,1,
124,124,,,245982724598336+242740+0,245982724598336+243138+0,1,
124,124,,,245980524599036+242755+0,245982724598336+243142+0,1,
124,124,,,245982724598336+242966+0,245982724598336+243142+0,1,
124,124,,,245980524599036+242765+0,245982724598336+243144+0,1,
