route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246018924601895,246018924601895+501042+1,South Norwalk,1464,0,,16,0,1
3,246021324602231,246021324602231+501143+1,New Haven,1542,0,,16,1,1
3,246021324602233,246021324602233+501147+1,New Haven,1544,0,,16,1,1
3,246018224601825,246018224601825+501150+1,New Haven,1546,0,,16,1,1
3,246019524601954,246019524601954+501150+1,New Haven,1546,0,,16,1,1
3,246020724602093,246020724602093+501150+1,New Haven,1546,0,,16,1,1
3,246021324602231,246021324602231+501150+1,New Haven,1546,0,,16,1,1
3,246019624602245,246019624602245+501150+1,New Haven,1546,0,,16,1,1
3,246018924601895,246018924601895+501153+0,Grand Central,1549,1,,5,0,0
3,246019924602242,246019924602242+501156+0,Grand Central,1551,1,,5,1,0
3,246019924602243,246019924602243+501156+0,Grand Central,1551,1,,5,1,0
3,246017924601825,246017924601825+501157+1,New Haven,1552,0,,16,1,1
3,246019324601965,246019324601965+501157+1,New Haven,1552,0,,16,1,1
3,246019924602245,246019924602245+501157+1,New Haven,1552,0,,16,1,1
3,246019924602244,246019924602244+501157+1,New Haven,1552,0,,16,1,1
3,246017924601824,246017924601824+501162+0,Grand Central,1555,1,,5,1,0
3,246017924601822,246017924601822+501162+0,Grand Central,1555,1,,5,1,0
3,246018524601882,246018524601882+501162+0,Grand Central,1555,1,,5,1,0
3,246019924602032,246019924602032+501164+1,New Haven,1556,0,,16,1,1
3,246020724602093,246020724602093+501166+1,New Haven,1556,0,,16,1,1
3,246019924602021,246019924602021+501173+0,Grand Central,1557,1,,5,1,0
3,246017924601822,246017924601822+501177+0,Grand Central,1559,1,,5,1,0
3,246018524601881,246018524601881+501178+0,Grand Central,1559,1,,5,1,0
3,246018524601881,246018524601881+501044+1,Bridgeport,1470,0,,16,1,1
3,246018524601883,246018524601883+501045+0,Grand Central,1471,1,,5,1,0
3,246019624602245,246019624602245+501045+0,Grand Central,1471,1,,5,1,0
3,246019924602022,246019924602022+501045+0,Grand Central,1471,1,,5,1,0
3,246017924601812,246017924601812+501045+0,Grand Central,1471,1,,5,1,0
3,246020724602092,246020724602092+501045+0,Grand Central,1471,1,,5,1,0
3,246018524601881,246018524601881+501045+0,Grand Central,1471,1,,5,1,0
3,246018924601895,246018924601895+501158+0,Grand Central,1553,1,,5,0,0
3,246019924602241,246019924602241+501159+0,Grand Central,1553,1,,5,1,0
3,246020724602093,246020724602093+501174+0,Grand Central,1557,1,,5,1,0
3,246020724602092,246020724602092+501174+0,Grand Central,1557,1,,5,1,0
3,246018524601883,246018524601883+501183+0,Grand Central,1561,1,,5,1,0
3,246019324601952,246019324601952+501185+1,New Haven,1562,0,,16,1,1
3,246018524601881,246018524601881+501185+1,New Haven,1562,0,,16,1,1
3,246017924601814,246017924601814+501187+0,Grand Central,1563,1,,5,1,0
3,246019324601952,246019324601952+501187+0,Grand Central,1563,1,,5,1,0
3,246017924601813,246017924601813+501200+0,Grand Central,1567,1,,5,1,0
3,246018524601851,246018524601851+501205+1,New Haven,1568,0,,16,1,1
3,246018724601873,246018724601873+501205+1,New Haven,1568,0,,16,1,1
3,246020724602092,246020724602092+501197+0,Grand Central,1565,1,,5,1,0
3,246019324601942,246019324601942+501197+0,Grand Central,1565,1,,5,1,0
3,246020724602094,246020724602094+501197+0,Grand Central,1565,1,,5,1,0
3,246018524601884,246018524601884+501201+0,Grand Central,1567,1,,5,1,0
3,246018524601882,246018524601882+501201+0,Grand Central,1567,1,,5,1,0
3,246019624602245,246019624602245+501206+1,New Haven,1568,0,,16,1,1
3,246019324601965,246019324601965+501210+1,New Haven,1570,0,,16,1,1
3,246019324601943,246019324601943+501211+0,Grand Central,1571,1,,5,1,0
3,246017924601803,246017924601803+501218+0,Grand Central,1573,1,,5,1,0
3,246022424602245,246022424602245+501218+0,Grand Central,1573,1,,5,1,0
3,246020724602094,246020724602094+501222+0,Grand Central,1573,1,,5,1,0
3,246019624602245,246019624602245+501228+1,New Haven,1574,0,,16,1,1
3,246019924602233,246019924602233+501203+0,Grand Central,1567,1,,5,1,0
3,246017924601814,246017924601814+501207+0,Grand Central,1569,1,,5,1,0
3,246018524601883,246018524601883+501207+0,Grand Central,1569,1,,5,1,0
3,246019324601943,246019324601943+501207+0,Grand Central,1569,1,,5,1,0
3,246021324602231,246021324602231+501209+0,Grand Central,1569,1,,5,1,0
3,246017924601803,246017924601803+501215+1,New Haven,1572,0,,16,1,1
3,246020724602092,246020724602092+501215+1,New Haven,1572,0,,16,1,1
3,246017924601802,246017924601802+501215+1,New Haven,1572,0,,16,1,1
3,246020724602093,246020724602093+501215+1,New Haven,1572,0,,16,1,1
3,246021424602162,246021424602162+501215+1,New Haven,1572,0,,16,1,1
3,246019324601942,246019324601942+501215+1,New Haven,1572,0,,16,1,1
3,246022024602232,246022024602232+501219+0,Grand Central,1573,1,,5,1,0
3,246020024602022,246020024602022+501224+0,Grand Central,1573,1,,5,1,0
3,246021324602232,246021324602232+501229+1,New Haven,1574,0,,16,1,1
3,246021324602231,246021324602231+501229+1,New Haven,1574,0,,16,1,1
3,246017924601824,246017924601824+501232+1,New Haven,1576,0,,16,1,1
3,246018924601895,246018924601895+501233+1,New Haven,1576,0,,16,0,1
3,246018924601895,246018924601895+501240+1,New Haven,1578,0,,16,0,1
3,246019324601952,246019324601952+501246+0,Grand Central,1581,1,,5,1,0
3,246017924601812,246017924601812+501246+0,Grand Central,1581,1,,5,1,0
3,246020324602035,246020324602035+501247+0,Grand Central,1581,1,,5,1,0
3,246022424602245,246022424602245+501247+0,Grand Central,1581,1,,5,1,0
3,246019324601965,246019324601965+501230+0,Grand Central,1575,1,,5,1,0
3,246019324601963,246019324601963+501230+0,Grand Central,1575,1,,5,1,0
3,246018524601883,246018524601883+501230+0,Grand Central,1575,1,,5,1,0
3,246019924602244,246019924602244+501231+0,Grand Central,1575,1,,5,1,0
3,246019924602241,246019924602241+501231+0,Grand Central,1575,1,,5,1,0
3,246019924602243,246019924602243+501231+0,Grand Central,1575,1,,5,1,0
3,246019924602241,246019924602241+501234+1,New Haven,1576,0,,16,1,1
3,246019924602242,246019924602242+501234+1,New Haven,1576,0,,16,1,1
3,246019924602231,246019924602231+501235+0,Grand Central,1577,1,,5,1,0
3,246017924601813,246017924601813+501238+1,New Haven,1578,0,,16,1,1
3,246019324601952,246019324601952+501238+1,New Haven,1578,0,,16,1,1
3,246019924602232,246019924602232+501250+0,Grand Central,1581,1,,5,1,0
3,246019924602022,246019924602022+501251+0,New Haven,1582,0,,16,1,0
3,246017924601823,246017924601823+501251+0,New Haven,1582,0,,16,1,0
3,246018624601883,246018624601883+501054+0,New Haven,1500,0,,16,1,0
3,246020024602032,246020024602032+501054+0,New Haven,1500,0,,16,1,0
3,246018624601882,246018624601882+501054+0,New Haven,1500,0,,16,1,0
3,246020724602092,246020724602092+501054+0,New Haven,1500,0,,16,1,0
3,246020024602034,246020024602034+501054+0,New Haven,1500,0,,16,1,0
3,246019924602201,246019924602201+501055+0,New Haven,1500,0,,16,1,0
3,246018524601882,246018524601882+501242+0,Grand Central,1579,1,,5,1,0
3,246019324601943,246019324601943+501258+0,Grand Central,1583,1,,5,1,0
3,246020724602092,246020724602092+501260+0,Grand Central,1583,1,,5,1,0
3,246020724602094,246020724602094+501260+0,Grand Central,1583,1,,5,1,0
3,246019924602023,246019924602023+501262+0,New Haven,1584,0,,16,1,0
3,246017924601814,246017924601814+501262+0,New Haven,1584,0,,16,1,0
3,246019924602022,246019924602022+501262+0,New Haven,1584,0,,16,1,0
3,246017924601813,246017924601813+501270+0,New Haven,1586,0,,16,1,0
3,246017924601824,246017924601824+501059+0,Grand Central,1503,1,,5,1,0
3,246022424602245,246022424602245+501063+0,New Haven-State St,1504,0,,16,1,0
3,246018524601881,246018524601881+501066+1,Grand Central,1507,1,,5,1,1
3,246019324601965,246019324601965+501066+1,Grand Central,1507,1,,5,1,1
3,246019924602243,246019924602243+501066+1,Grand Central,1507,1,,5,1,1
3,246017924601812,246017924601812+501067+1,New Haven,1508,0,,16,1,1
3,246019924602232,246019924602232+501070+1,New Haven,1508,0,,16,1,1
3,246019324601964,246019324601964+501073+1,New Haven-State St,1510,0,,16,1,1
3,246018524601884,246018524601884+501074+1,Grand Central,1511,1,,5,1,1
3,246019324601962,246019324601962+501074+1,Grand Central,1511,1,,5,1,1
6,246018524601884,246018524601884+501453+0,Bridgeport,1995,1,,11,1,0
6,246019924602241,246019924602241+501454+0,Bridgeport,1995,1,,11,1,0
2,246019924602243,246019924602243+501622+1,North White Plains,307,0,,14,1,1
2,246019924602242,246019924602242+501623+1,Grand Central,308,1,,3,1,1
2,246017924601825,246017924601825+501623+1,Grand Central,308,1,,3,1,1
2,246018924601895,246018924601895+501623+1,Grand Central,308,1,,3,0,1
2,246019324601965,246019324601965+501623+1,Grand Central,308,1,,3,1,1
2,246017924601822,246017924601822+501624+1,North White Plains,309,0,,14,1,1
2,246017924601825,246017924601825+501671+1,North White Plains,359,0,,14,1,1
2,246018524601882,246018524601882+501902+0,Grand Central,556,1,,3,1,0
2,246018924601895,246018924601895+501902+0,Grand Central,556,1,,3,0,0
2,246019324601953,246019324601953+501974+1,North White Plains,573,0,,14,1,1
2,246018924601895,246018924601895+501975+1,North White Plains,573,0,,14,0,1
2,246019624601965,246019624601965+501992+0,Grand Central,576,1,,3,1,0
2,246019924602232,246019924602232+502008+1,North White Plains,579,0,,14,1,1
2,246017924601825,246017924601825+502030+0,Grand Central,588,1,,3,1,0
2,246017924601814,246017924601814+502033+0,North White Plains,591,0,,14,1,0
2,246018924601895,246018924601895+502057+0,Grand Central,600,1,,3,0,0
2,246017924601824,246017924601824+502098+1,Grand Central,620,1,,3,1,1
3,246019124601921,246019124601921+502195+0,Grand Central,6337,1,,5,0,0
3,246019824602197,246019824602197+502232+0,Stamford,6350,0,,16,1,0
3,246019124601921,246019124601921+502273+0,Stamford,6366,0,,16,0,0
2,246019324601965,246019324601965+502310+1,Mt Kisco,647,0,,14,1,1
2,246017924601822,246017924601822+502310+1,Mt Kisco,647,0,,14,1,1
2,246018524601883,246018524601883+502310+1,Mt Kisco,647,0,,14,1,1
2,246019324601964,246019324601964+502310+1,Mt Kisco,647,0,,14,1,1
2,246019324601962,246019324601962+502311+0,Grand Central,648,1,,3,1,0
3,246018324602256,246018324602256+502349+0,Grand Central,6513,1,,5,1,0
2,246019924602245,246019924602245+502665+0,Grand Central,684,1,,3,1,0
5,246018424601906,246018424601906+502666+0,Danbury,6846,0,,21,1,0
1,246017924601822,246017924601822+502772+1,Grand Central,710,1,,1,1,1
1,246019324601963,246019324601963+502775+1,Croton-Harmon,711,0,,12,1,1
1,246019924602241,246019924602241+502775+1,Croton-Harmon,711,0,,12,1,1
1,246018924601895,246018924601895+502830+1,Grand Central,718,1,,1,0,1
1,246019924602231,246019924602231+502831+0,Croton-Harmon,719,0,,12,1,0
1,246018524601883,246018524601883+502854+1,Grand Central,734,1,,1,1,1
1,246018524601882,246018524601882+502854+1,Grand Central,734,1,,1,1,1
1,246017924601812,246017924601812+502854+1,Grand Central,734,1,,1,1,1
1,246018524601882,246018524601882+502855+1,Grand Central,736,1,,1,1,1
1,246017924601802,246017924601802+502880+1,Croton-Harmon,749,0,,12,1,1
1,246018224601825,246018224601825+502881+1,Croton-Harmon,749,0,,12,1,1
1,246019924602243,246019924602243+502897+1,Croton-Harmon,753,0,,12,1,1
1,246017924601824,246017924601824+502898+0,Grand Central,754,1,,1,1,0
1,246019924602241,246019924602241+502898+0,Grand Central,754,1,,1,1,0
1,246017924601822,246017924601822+502898+0,Grand Central,754,1,,1,1,0
1,246019924602243,246019924602243+502923+1,Croton-Harmon,761,0,,12,1,1
1,246019324601962,246019324601962+502924+0,Grand Central,762,1,,1,1,0
1,246018524601884,246018524601884+502924+0,Grand Central,762,1,,1,1,0
1,246017924601822,246017924601822+502924+0,Grand Central,762,1,,1,1,0
2,246021124602116,246021124602116+502925+0,Yankees-E 153 St,7620,1,,4,1,0
1,246020724602093,246020724602093+502945+1,Croton-Harmon,771,0,,12,1,1
1,246021324602245,246021324602245+502945+1,Croton-Harmon,771,0,,12,1,1
1,246019924602035,246019924602035+502945+1,Croton-Harmon,771,0,,12,1,1
1,246017924601823,246017924601823+502972+0,Grand Central,778,1,,1,1,0
1,246018524601881,246018524601881+502972+0,Grand Central,778,1,,1,1,0
1,246018724601873,246018724601873+502973+0,Grand Central,780,1,,1,1,0
1,246020724602103,246020724602103+502973+0,Grand Central,780,1,,1,1,0
1,246018524601883,246018524601883+502992+0,Croton-Harmon,783,0,,12,1,0
1,246018524601881,246018524601881+502992+0,Croton-Harmon,783,0,,12,1,0
1,246019324601965,246019324601965+502993+0,Croton-Harmon,783,0,,12,1,0
1,246018524601882,246018524601882+503017+0,Croton-Harmon,795,0,,12,1,0
1,246018524601884,246018524601884+503017+0,Croton-Harmon,795,0,,12,1,0
1,246019624602245,246019624602245+503056+1,Grand Central,814,1,,1,1,1
1,246019924602234,246019924602234+503057+1,Grand Central,814,1,,1,1,1
3,246019924602233,246019924602233+501296+0,Grand Central,1595,1,,5,1,0
5,246017924601822,246017924601822+501395+0,South Norwalk,1867,1,,10,1,0
6,246019924602241,246019924602241+501457+0,Bridgeport,1997,1,,11,1,0
2,246019324601965,246019324601965+501627+1,Grand Central,310,1,,3,1,1
2,246017924601822,246017924601822+501627+1,Grand Central,310,1,,3,1,1
2,246018524601882,246018524601882+501627+1,Grand Central,310,1,,3,1,1
2,246017924601814,246017924601814+501628+1,Grand Central,312,1,,3,1,1
2,246019924602233,246019924602233+501628+1,Grand Central,312,1,,3,1,1
2,246019924602244,246019924602244+501629+1,Grand Central,314,1,,3,1,1
2,246018524601882,246018524601882+501629+1,Grand Central,314,1,,3,1,1
2,246018524601881,246018524601881+501629+1,Grand Central,314,1,,3,1,1
2,246018924601895,246018924601895+501674+1,Crestwood,361,0,,14,0,1
2,246019324601964,246019324601964+501674+1,Crestwood,361,0,,14,1,1
2,246019924602243,246019924602243+501674+1,Crestwood,361,0,,14,1,1
2,246020724602093,246020724602093+501675+1,North White Plains,363,0,,14,1,1
2,246019324601942,246019324601942+501675+1,North White Plains,363,0,,14,1,1
2,246019924602031,246019924602031+501675+1,North White Plains,363,0,,14,1,1
2,246018124601825,246018124601825+501675+1,North White Plains,363,0,,14,1,1
2,246019924602242,246019924602242+501736+1,Southeast,4908,1,,3,1,1
2,246018524601883,246018524601883+501737+0,Wassaic,4949,0,,14,1,0
2,246018524601884,246018524601884+501737+0,Wassaic,4949,0,,14,1,0
2,246017924601823,246017924601823+501737+0,Wassaic,4949,0,,14,1,0
2,246018924601895,246018924601895+501738+0,Wassaic,4961,0,,14,0,0
2,246019924602244,246019924602244+501738+0,Wassaic,4961,0,,14,1,0
2,246019324601963,246019324601963+501738+0,Wassaic,4961,0,,14,1,0
2,246018524601884,246018524601884+501738+0,Wassaic,4961,0,,14,1,0
2,246019924602241,246019924602241+501738+0,Wassaic,4961,0,,14,1,0
2,246019324601964,246019324601964+501739+0,Grand Central,500,1,,3,1,0
2,246017924601822,246017924601822+501739+0,Grand Central,500,1,,3,1,0
2,246019924602245,246019924602245+501798+0,North White Plains,517,0,,14,0,0
2,246017924601824,246017924601824+501904+1,North White Plains,557,0,,14,0,1
2,246017924601823,246017924601823+501904+1,North White Plains,557,0,,14,0,1
2,246022024602231,246022024602231+501993+0,Grand Central,576,1,,3,1,0
2,246021724602245,246021724602245+501994+0,Grand Central,576,1,,3,1,0
2,246018524601883,246018524601883+502013+0,Grand Central,580,1,,3,1,0
2,246017924601823,246017924601823+502013+0,Grand Central,580,1,,3,1,0
2,246019324601952,246019324601952+502034+0,North White Plains,591,0,,14,1,0
2,246019924602234,246019924602234+502037+0,Grand Central,592,1,,3,1,0
2,246018524601883,246018524601883+502037+0,Grand Central,592,1,,3,1,0
2,246018524601881,246018524601881+502059+1,Southeast,601,0,,14,1,1
2,246019924602241,246019924602241+502060+1,Southeast,601,0,,14,1,1
2,246019924602031,246019924602031+502077+1,Southeast,609,0,,14,1,1
2,246019524601965,246019524601965+502077+1,Southeast,609,0,,14,1,1
2,246020624602102,246020624602102+502100+0,Southeast,621,0,,14,1,0
2,246019324601962,246019324601962+502100+0,Southeast,621,0,,14,1,0
2,246019924602243,246019924602243+502101+1,Grand Central,622,1,,3,1,1
2,246018524601883,246018524601883+502101+1,Grand Central,622,1,,3,1,1
2,246019324601963,246019324601963+502101+1,Grand Central,622,1,,3,1,1
2,246017924601822,246017924601822+502101+1,Grand Central,622,1,,3,1,1
3,246018324601836,246018324601836+502127+0,Stamford,6310,0,,16,1,0
3,246018324602256,246018324602256+502160+0,Stamford,6324,0,,16,1,0
2,246018224601825,246018224601825+502314+1,Southeast,649,0,,14,1,1
2,246019324601962,246019324601962+502342+1,Southeast,651,0,,14,1,1
3,246019124601927,246019124601927+502346+0,New Haven,6510,0,,16,0,0
3,246019724601976,246019724601976+502357+0,Grand Central,6517,1,,5,1,0
3,246019124601921,246019124601921+502358+0,Grand Central,6517,1,,5,0,0
3,246018324602256,246018324602256+502374+0,New Haven,6522,0,,16,1,0
2,246019924602023,246019924602023+502716+0,Grand Central,696,1,,3,1,0
2,246020724602092,246020724602092+502716+0,Grand Central,696,1,,3,1,0
2,246019924602021,246019924602021+502716+0,Grand Central,696,1,,3,1,0
2,246017924601803,246017924601803+502716+0,Grand Central,696,1,,3,1,0
2,246019924602022,246019924602022+502716+0,Grand Central,696,1,,3,1,0
2,246019924602024,246019924602024+502716+0,Grand Central,696,1,,3,1,0
2,246019624601965,246019624601965+502718+0,Grand Central,696,1,,3,1,0
1,246017924601824,246017924601824+502749+1,Grand Central,702,1,,1,1,1
1,246019324601964,246019324601964+502749+1,Grand Central,702,1,,1,1,1
1,246019924602241,246019924602241+502749+1,Grand Central,702,1,,1,1,1
1,246019524601954,246019524601954+502779+1,Yankees-E 153 St,7113,0,,13,1,1
1,246017924601802,246017924601802+502785+0,Grand Central,7116,1,,2,1,0
1,246020724602094,246020724602094+502785+0,Grand Central,7116,1,,2,1,0
1,246018724601873,246018724601873+502786+0,Grand Central,7116,1,,2,1,0
1,246020724602093,246020724602093+502788+0,Grand Central,7118,1,,2,1,0
1,246019524601954,246019524601954+502788+0,Grand Central,7118,1,,2,1,0
1,246019624601965,246019624601965+502789+0,Grand Central,7118,1,,2,1,0
1,246019924602231,246019924602231+502833+1,Grand Central,720,1,,1,1,1
1,246017924601825,246017924601825+502834+0,Croton-Harmon,721,0,,12,1,0
1,246018524601881,246018524601881+502834+0,Croton-Harmon,721,0,,12,1,0
1,246019324601963,246019324601963+502835+0,Croton-Harmon,721,0,,12,1,0
1,246017924601824,246017924601824+502884+0,Grand Central,750,1,,1,1,0
1,246018924601895,246018924601895+502884+0,Grand Central,750,1,,1,0,0
1,246017924601823,246017924601823+502884+0,Grand Central,750,1,,1,1,0
1,246018524601883,246018524601883+502903+1,Croton-Harmon,757,0,,12,1,1
1,246017924601822,246017924601822+502903+1,Croton-Harmon,757,0,,12,1,1
1,246017924601824,246017924601824+502903+1,Croton-Harmon,757,0,,12,1,1
2,246021224602127,246021224602127+502926+0,Southeast,7621,0,,15,1,0
1,246019324601953,246019324601953+502927+0,Grand Central,764,1,,1,1,0
1,246019924602231,246019924602231+502927+0,Grand Central,764,1,,1,1,0
1,246020324602035,246020324602035+502974+0,Grand Central,780,1,,1,1,0
1,246017924601803,246017924601803+502977+1,Croton-Harmon,781,0,,12,1,1
1,246019924602245,246019924602245+502994+0,Croton-Harmon,783,0,,12,1,0
1,246019924602241,246019924602241+502994+0,Croton-Harmon,783,0,,12,1,0
1,246019924602244,246019924602244+502994+0,Croton-Harmon,783,0,,12,1,0
1,246020724602103,246020724602103+502995+0,Croton-Harmon,785,0,,12,1,0
1,246020724602102,246020724602102+502995+0,Croton-Harmon,785,0,,12,1,0
1,246017924601802,246017924601802+502995+0,Croton-Harmon,785,0,,12,1,0
1,246018524601881,246018524601881+502996+0,Croton-Harmon,785,0,,12,1,0
1,246019924602023,246019924602023+502996+0,Croton-Harmon,785,0,,12,1,0
1,246020624602061,246020624602061+502996+0,Croton-Harmon,785,0,,12,1,0
1,246018924601895,246018924601895+502996+0,Croton-Harmon,785,0,,12,0,0
1,246021324602232,246021324602232+502996+0,Croton-Harmon,785,0,,12,1,0
1,246019924602232,246019924602232+502997+0,Grand Central,786,1,,1,1,0
1,246018524601882,246018524601882+503040+1,Grand Central,806,1,,1,1,1
1,246017924601812,246017924601812+503040+1,Grand Central,806,1,,1,1,1
1,246019324601954,246019324601954+503042+1,Grand Central,806,1,,1,1,1
1,246018924601895,246018924601895+503058+1,Grand Central,816,1,,1,0,1
3,246019924602024,246019924602024+501297+0,Grand Central,1597,1,,5,1,0
3,246020724602094,246020724602094+501297+0,Grand Central,1597,1,,5,1,0
3,246020724602092,246020724602092+501297+0,Grand Central,1597,1,,5,1,0
3,246021024602105,246021024602105+501298+0,Grand Central,1597,1,,5,1,0
3,246018224601825,246018224601825+501298+0,Grand Central,1597,1,,5,1,0
3,246020324602035,246020324602035+501298+0,Grand Central,1597,1,,5,1,0
3,246021724602175,246021724602175+501298+0,Grand Central,1597,1,,5,1,0
5,246019924602241,246019924602241+501398+1,Danbury,1868,0,,21,1,1
5,246019924602243,246019924602243+501398+1,Danbury,1868,0,,21,1,1
5,246017924601824,246017924601824+501399+0,Danbury,1874,0,,21,1,0
2,246020624602101,246020624602101+501630+1,Grand Central,316,1,,3,1,1
2,246020724602093,246020724602093+501630+1,Grand Central,316,1,,3,1,1
2,246017924601823,246017924601823+501630+1,Grand Central,316,1,,3,1,1
2,246017924601825,246017924601825+501630+1,Grand Central,316,1,,3,1,1
2,246017924601825,246017924601825+501632+1,Grand Central,324,1,,3,1,1
2,246019324601963,246019324601963+501634+1,Grand Central,326,1,,3,1,1
2,246017924601823,246017924601823+501634+1,Grand Central,326,1,,3,1,1
2,246017924601822,246017924601822+501634+1,Grand Central,326,1,,3,1,1
2,246018924601895,246018924601895+501679+1,Crestwood,365,0,,14,0,1
2,246022024602232,246022024602232+501679+1,Crestwood,365,0,,14,1,1
2,246020024602022,246020024602022+501679+1,Crestwood,365,0,,14,1,1
2,246020024602023,246020024602023+501679+1,Crestwood,365,0,,14,1,1
2,246021424602163,246021424602163+501679+1,Crestwood,365,0,,14,1,1
2,246022424602245,246022424602245+501679+1,Crestwood,365,0,,14,1,1
2,246019924602244,246019924602244+501963+0,Grand Central,572,1,,3,1,0
2,246020624602061,246020624602061+501981+0,Grand Central,574,1,,3,1,0
2,246018124601814,246018124601814+501981+0,Grand Central,574,1,,3,1,0
2,246019324601963,246019324601963+502014+1,North White Plains,581,0,,14,1,1
2,246018924601895,246018924601895+502014+1,North White Plains,581,0,,14,0,1
2,246018524601882,246018524601882+502016+0,North White Plains,583,0,,14,1,0
2,246018224601825,246018224601825+502017+0,North White Plains,583,0,,14,1,0
2,246018224601825,246018224601825+502038+0,Grand Central,592,1,,3,1,0
2,246017924601803,246017924601803+502039+0,North White Plains,595,0,,14,1,0
2,246019924602031,246019924602031+502040+0,North White Plains,595,0,,14,1,0
2,246018924601895,246018924601895+502061+0,Grand Central,602,1,,3,0,0
2,246019924602244,246019924602244+502062+0,Grand Central,602,1,,3,1,0
2,246018924601895,246018924601895+502063+1,Southeast,603,0,,14,0,1
2,246017924601823,246017924601823+502102+1,Grand Central,624,1,,3,1,1
2,246017924601822,246017924601822+502102+1,Grand Central,624,1,,3,1,1
2,246019324601964,246019324601964+502102+1,Grand Central,624,1,,3,1,1
2,246019924602241,246019924602241+502103+1,Grand Central,624,1,,3,1,1
3,246018424601847,246018424601847+502165+0,Stamford,6326,0,,16,1,0
2,246018924601895,246018924601895+502201+1,Grand Central,634,1,,3,0,1
2,246018524601881,246018524601881+502201+1,Grand Central,634,1,,3,1,1
2,246019924602245,246019924602245+502278+0,Southeast,637,0,,14,1,0
2,246018524601884,246018524601884+502367+0,Grand Central,652,1,,3,1,0
2,246017924601822,246017924601822+502367+0,Grand Central,652,1,,3,1,0
2,246019324601964,246019324601964+502367+0,Grand Central,652,1,,3,1,0
1,246019324601964,246019324601964+502792+1,Grand Central,712,1,,1,1,1
1,246019824601987,246019824601987+502796+0,Yankees-E 153 St,7123,0,,13,1,0
1,246019724601976,246019724601976+502796+0,Yankees-E 153 St,7123,0,,13,1,0
1,246021224602127,246021224602127+502796+0,Yankees-E 153 St,7123,0,,13,1,0
1,246019824601987,246019824601987+502798+0,Yankees-E 153 St,7127,0,,13,1,0
1,246019324601954,246019324601954+502799+1,Croton-Harmon,713,0,,12,1,1
1,246019924602241,246019924602241+502836+0,Croton-Harmon,721,0,,12,1,0
1,246019324601963,246019324601963+502837+1,Grand Central,724,1,,1,1,1
1,246018524601881,246018524601881+502837+1,Grand Central,724,1,,1,1,1
1,246019924602241,246019924602241+502837+1,Grand Central,724,1,,1,1,1
1,246018524601882,246018524601882+502837+1,Grand Central,724,1,,1,1,1
1,246019924602244,246019924602244+502837+1,Grand Central,724,1,,1,1,1
1,246017924601823,246017924601823+502838+0,Croton-Harmon,725,0,,12,1,0
1,246017924601825,246017924601825+502838+0,Croton-Harmon,725,0,,12,1,0
1,246018524601881,246018524601881+502859+0,Croton-Harmon,737,0,,12,1,0
1,246019324601963,246019324601963+502860+0,Croton-Harmon,737,0,,12,1,0
3,246019524601954,246019524601954+502885+0,Yankees-E 153 St,7501,1,,6,1,0
1,246019324601964,246019324601964+502904+0,Grand Central,758,1,,1,1,0
1,246019324601963,246019324601963+502904+0,Grand Central,758,1,,1,1,0
1,246017924601822,246017924601822+502904+0,Grand Central,758,1,,1,1,0
1,246017924601822,246017924601822+502905+1,Croton-Harmon,759,0,,12,1,1
1,246020324602035,246020324602035+502905+1,Croton-Harmon,759,0,,12,1,1
1,246018524601884,246018524601884+502929+1,Croton-Harmon,765,0,,12,1,1
1,246019924602245,246019924602245+502953+0,Grand Central,772,1,,1,1,0
1,246019924602244,246019924602244+502953+0,Grand Central,772,1,,1,1,0
1,246018524601881,246018524601881+502953+0,Grand Central,772,1,,1,1,0
1,246018924601895,246018924601895+502953+0,Grand Central,772,1,,1,0,0
1,246019924602243,246019924602243+502953+0,Grand Central,772,1,,1,1,0
1,246018124601814,246018124601814+502978+1,Croton-Harmon,781,0,,12,1,1
1,246018524601883,246018524601883+502978+1,Croton-Harmon,781,0,,12,1,1
1,246020724602093,246020724602093+502980+1,Croton-Harmon,781,0,,12,1,1
1,246018924601895,246018924601895+502998+0,Grand Central,786,1,,1,0,0
1,246019624601965,246019624601965+502999+0,Grand Central,786,1,,1,1,0
1,246018624601882,246018624601882+503025+0,Croton-Harmon,797,0,,12,1,0
1,246018624601883,246018624601883+503025+0,Croton-Harmon,797,0,,12,1,0
1,246019324602245,246019324602245+503026+0,Croton-Harmon,797,0,,12,1,0
1,246019324601954,246019324601954+503060+1,Grand Central,816,1,,1,1,1
1,246019324601953,246019324601953+503076+1,Grand Central,832,1,,1,1,1
1,246018224601825,246018224601825+503077+0,Poughkeepsie,833,0,,12,1,0
1,246018524601883,246018524601883+503077+0,Poughkeepsie,833,0,,12,1,0
1,246019324601953,246019324601953+503077+0,Poughkeepsie,833,0,,12,1,0
1,246019324601952,246019324601952+503093+1,Grand Central,838,1,,1,1,1
1,246019324601953,246019324601953+503093+1,Grand Central,838,1,,1,1,1
1,246017924601802,246017924601802+503109+1,Poughkeepsie,843,0,,12,1,1
1,246018924601895,246018924601895+503109+1,Poughkeepsie,843,0,,12,0,1
5,246017924601822,246017924601822+501400+0,South Norwalk,1875,1,,10,1,0
5,246018924601895,246018924601895+501400+0,South Norwalk,1875,1,,10,0,0
