"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"9","1C6C1D58","GO101_22_6414_METS","Port Washington","6414","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6415_METS","Penn Station","6415","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6416_METS","Port Washington","6416","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6417_METS","Penn Station","6417","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6418_METS","Port Washington","6418","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6419_METS","Penn Station","6419","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6420_METS","Port Washington","6420","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6421_METS","Penn Station","6421","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6422_METS","Port Washington","6422","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6423_METS","Penn Station","6423","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6424_METS","Port Washington","6424","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6425_METS","Penn Station","6425","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6426_METS","Port Washington","6426","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6427_METS","Penn Station","6427","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6428_METS","Port Washington","6428","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6429_METS","Penn Station","6429","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6431_METS","Penn Station","6431","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6450_METS","Port Washington","6450","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6451_METS","Penn Station","6451","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6452_METS","Port Washington","6452","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6453_METS","Penn Station","6453","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6454_METS","Port Washington","6454","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6455_METS","Penn Station","6455","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6456_METS","Port Washington","6456","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6457_METS","Penn Station","6457","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6458_METS","Port Washington","6458","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6459_METS","Penn Station","6459","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6460_METS","Port Washington","6460","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6461_METS","Penn Station","6461","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6462_METS","Port Washington","6462","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6463_METS","Penn Station","6463","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6464_METS","Port Washington","6464","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6465_METS","Penn Station","6465","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6466_METS","Port Washington","6466","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6467_METS","Penn Station","6467","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6468_METS","Port Washington","6468","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6469_METS","Penn Station","6469","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6470_METS","Port Washington","6470","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6471_METS","Penn Station","6471","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6472_METS","Port Washington","6472","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6473_METS","Penn Station","6473","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6474_METS","Port Washington","6474","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6475_METS","Penn Station","6475","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6476_METS","Port Washington","6476","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6477_METS","Penn Station","6477","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6478_METS","Port Washington","6478","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6479_METS","Penn Station","6479","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6480_METS","Port Washington","6480","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6481_METS","Penn Station","6481","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6482_METS","Port Washington","6482","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6483_METS","Penn Station","6483","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6484_METS","Port Washington","6484","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6485_METS","Penn Station","6485","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6486_METS","Port Washington","6486","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6487_METS","Penn Station","6487","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6488_METS","Port Washington","6488","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6489_METS","Penn Station","6489","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6490_METS","Port Washington","6490","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6491_METS","Penn Station","6491","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6492_METS","Port Washington","6492","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6493_METS","Penn Station","6493","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6494_METS","Port Washington","6494","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6497_METS","Penn Station","6497","1","6F8FDD4A"
"9","D764B5B7","GO101_22_300_METS","Great Neck","300","0","09646F9B"
"9","D764B5B7","GO101_22_301_METS","Penn Station","301","1","09646F9B"
"9","D764B5B7","GO101_22_305_METS","Penn Station","305","1","09646F9B"
"9","D764B5B7","GO101_22_351_METS","Penn Station","351","1","09646F9B"
"9","D764B5B7","GO101_22_353_METS","Penn Station","353","1","09646F9B"
"9","2A9485DE","GO101_22_354_METS","Great Neck","354","0","09646F9B"
"9","D764B5B7","GO101_22_355_METS","Penn Station","355","1","09646F9B"
"9","D764B5B7","GO101_22_356_METS","Great Neck","356","0","09646F9B"
"9","D764B5B7","GO101_22_358_METS","Great Neck","358","0","09646F9B"
"9","D764B5B7","GO101_22_360_METS","Great Neck","360","0","09646F9B"
"9","D764B5B7","GO101_22_362_METS","Great Neck","362","0","09646F9B"
"9","D764B5B7","GO101_22_366_METS","Great Neck","366","0","09646F9B"
"9","D764B5B7","GO101_22_400_METS","Port Washington","400","0","6F8FDD4A"
"9","D764B5B7","GO101_22_401_METS","Penn Station","401","1","6F8FDD4A"
"9","D764B5B7","GO101_22_402_METS","Port Washington","402","0","6F8FDD4A"
"9","D764B5B7","GO101_22_403_METS","Penn Station","403","1","6F8FDD4A"
"9","D764B5B7","GO101_22_404_METS","Port Washington","404","0","6F8FDD4A"
"9","D764B5B7","GO101_22_405_METS","Penn Station","405","1","6F8FDD4A"
"9","D764B5B7","GO101_22_406_METS","Port Washington","406","0","6F8FDD4A"
"9","D764B5B7","GO101_22_407_METS","Penn Station","407","1","6F8FDD4A"
"9","D764B5B7","GO101_22_408_METS","Port Washington","408","0","6F8FDD4A"
"9","D764B5B7","GO101_22_409_METS","Penn Station","409","1","6F8FDD4A"
"9","D764B5B7","GO101_22_410_METS","Port Washington","410","0","6F8FDD4A"
"9","D764B5B7","GO101_22_411_METS","Penn Station","411","1","6F8FDD4A"
"9","D764B5B7","GO101_22_412_METS","Port Washington","412","0","6F8FDD4A"
"9","D764B5B7","GO101_22_414_METS","Port Washington","414","0","6F8FDD4A"
"9","D764B5B7","GO101_22_415_METS","Penn Station","415","1","6F8FDD4A"
"9","D764B5B7","GO101_22_416_METS","Port Washington","416","0","6F8FDD4A"
"9","D764B5B7","GO101_22_418_METS","Port Washington","418","0","6F8FDD4A"
"9","D764B5B7","GO101_22_419_METS","Penn Station","419","1","6F8FDD4A"
"9","D764B5B7","GO101_22_420_METS","Port Washington","420","0","6F8FDD4A"
"9","D764B5B7","GO101_22_421_METS","Penn Station","421","1","6F8FDD4A"
"9","D764B5B7","GO101_22_422_METS","Port Washington","422","0","6F8FDD4A"
"9","D764B5B7","GO101_22_423_METS","Penn Station","423","1","6F8FDD4A"
"9","D764B5B7","GO101_22_424_METS","Port Washington","424","0","6F8FDD4A"
"9","D764B5B7","GO101_22_425_METS","Penn Station","425","1","6F8FDD4A"
"9","D764B5B7","GO101_22_426_METS","Port Washington","426","0","6F8FDD4A"
"9","D764B5B7","GO101_22_427_METS","Penn Station","427","1","6F8FDD4A"
"9","D764B5B7","GO101_22_428_METS","Port Washington","428","0","6F8FDD4A"
"9","D764B5B7","GO101_22_429_METS","Penn Station","429","1","6F8FDD4A"
"9","D764B5B7","GO101_22_430_METS","Port Washington","430","0","6F8FDD4A"
"9","D764B5B7","GO101_22_431_METS","Penn Station","431","1","6F8FDD4A"
"9","D764B5B7","GO101_22_432_METS","Port Washington","432","0","6F8FDD4A"
"9","D764B5B7","GO101_22_433_METS","Penn Station","433","1","6F8FDD4A"
"9","D764B5B7","GO101_22_434_METS","Port Washington","434","0","6F8FDD4A"
"9","D764B5B7","GO101_22_435_METS","Penn Station","435","1","6F8FDD4A"
"9","D764B5B7","GO101_22_436_METS","Port Washington","436","0","6F8FDD4A"
"9","D764B5B7","GO101_22_437_METS","Penn Station","437","1","6F8FDD4A"
"9","D764B5B7","GO101_22_438_METS","Port Washington","438","0","6F8FDD4A"
"9","D764B5B7","GO101_22_439_METS","Penn Station","439","1","6F8FDD4A"
"9","D764B5B7","GO101_22_440_METS","Port Washington","440","0","6F8FDD4A"
"9","D764B5B7","GO101_22_441_METS","Penn Station","441","1","6F8FDD4A"
"9","D764B5B7","GO101_22_442_METS","Port Washington","442","0","6F8FDD4A"
"9","D764B5B7","GO101_22_443_METS","Penn Station","443","1","6F8FDD4A"
"9","D764B5B7","GO101_22_444_METS","Port Washington","444","0","6F8FDD4A"
"9","D764B5B7","GO101_22_445_METS","Penn Station","445","1","6F8FDD4A"
"9","D764B5B7","GO101_22_446_METS","Port Washington","446","0","6F8FDD4A"
"9","D764B5B7","GO101_22_447_METS","Penn Station","447","1","6F8FDD4A"
"9","D764B5B7","GO101_22_448_METS","Port Washington","448","0","6F8FDD4A"
"9","D764B5B7","GO101_22_449_METS","Penn Station","449","1","6F8FDD4A"
"9","D764B5B7","GO101_22_451_METS","Penn Station","451","1","6F8FDD4A"
"9","D764B5B7","GO101_22_452_METS","Port Washington","452","0","6F8FDD4A"
"9","D764B5B7","GO101_22_453_METS","Penn Station","453","1","6F8FDD4A"
"9","D764B5B7","GO101_22_454_METS","Port Washington","454","0","6F8FDD4A"
"9","D764B5B7","GO101_22_455_METS","Penn Station","455","1","6F8FDD4A"
"9","D764B5B7","GO101_22_456_METS","Port Washington","456","0","6F8FDD4A"
"9","D764B5B7","GO101_22_457_METS","Penn Station","457","1","6F8FDD4A"
"9","D764B5B7","GO101_22_459_METS","Penn Station","459","1","6F8FDD4A"
"9","D764B5B7","GO101_22_461_METS","Penn Station","461","1","6F8FDD4A"
"9","D764B5B7","GO101_22_463_METS","Penn Station","463","1","6F8FDD4A"
"9","D764B5B7","GO101_22_464_METS","Port Washington","464","0","6F8FDD4A"
"9","D764B5B7","GO101_22_465_METS","Penn Station","465","1","6F8FDD4A"
"9","D764B5B7","GO101_22_466_METS","Port Washington","466","0","6F8FDD4A"
"9","D764B5B7","GO101_22_467_METS","Penn Station","467","1","6F8FDD4A"
"9","D764B5B7","GO101_22_468_METS","Port Washington","468","0","6F8FDD4A"
"9","D764B5B7","GO101_22_469_METS","Penn Station","469","1","6F8FDD4A"
"9","D764B5B7","GO101_22_470_METS","Port Washington","470","0","6F8FDD4A"
"9","D764B5B7","GO101_22_471_METS","Penn Station","471","1","6F8FDD4A"
"9","D764B5B7","GO101_22_472_METS","Port Washington","472","0","6F8FDD4A"
"9","D764B5B7","GO101_22_474_METS","Port Washington","474","0","6F8FDD4A"
"9","D764B5B7","GO101_22_475_METS","Penn Station","475","1","6F8FDD4A"
"9","D764B5B7","GO101_22_476_METS","Port Washington","476","0","6F8FDD4A"
"9","D764B5B7","GO101_22_477_METS","Penn Station","477","1","6F8FDD4A"
"9","D764B5B7","GO101_22_478_METS","Port Washington","478","0","6F8FDD4A"
"9","D764B5B7","GO101_22_479_METS","Penn Station","479","1","6F8FDD4A"
"9","D764B5B7","GO101_22_480_METS","Port Washington","480","0","6F8FDD4A"
"9","D764B5B7","GO101_22_481_METS","Penn Station","481","1","6F8FDD4A"
"9","D764B5B7","GO101_22_483_METS","Penn Station","483","1","6F8FDD4A"
"9","D764B5B7","GO101_22_485_METS","Penn Station","485","1","6F8FDD4A"
"9","D764B5B7","GO101_22_490_METS","Port Washington","490","0","6F8FDD4A"
"9","D764B5B7","GO101_22_492_METS","Port Washington","492","0","6F8FDD4A"
